gyro_x,gyro_y,gyro_z,activity
-0.2826,0.2259,0.1929,2
-0.2691,-0.3971,0.2613,2
0.189,-0.2689,-0.06126,2
0.4163,0.07322,-0.3972,2
0.1854,0.16,-0.3423,2
-0.1176,0.2577,0.004712,2
-0.3412,-0.1748,0.2613,2
-0.4328,-0.512,0.09756,2
-0.004008,-0.07338,-0.2396,2
0.266,0.1196,-0.3093,2
0.2025,0.2834,-0.0637,2
-0.1311,0.1917,0.282,2
-0.5122,-0.3544,0.3163,2
-0.1714,-0.1626,0.05969,2
0.4566,0.1917,-0.2152,2
0.6679,0.3017,-0.1627,2
0.2941,0.364,0.1049,2
-0.3412,-0.2004,0.3126,2
-0.5,-0.3849,0.1354,2
0.1218,0.02191,-0.2018,2
0.5006,0.1575,-0.3019,2
0.3491,0.2895,-0.09058,2
-0.1408,0.02802,0.2356,2
-0.5232,-0.4375,0.199,2
-0.06754,-0.1626,-0.1468,2
0.3332,0.05245,-0.3679,2
0.2855,0.2064,-0.2213,2
-0.07731,0.1832,0.133,2
-0.5391,-0.3446,0.2539,2
-0.329,-0.2664,0.005934,2
0.2281,0.08911,-0.2983,2
0.4835,0.2247,-0.2311,2
0.2953,0.375,0.1159,2
-0.1628,-0.1088,0.381,2
-0.3986,-0.3422,0.1929,2
0.05952,0.04635,-0.1932,2
0.4529,0.1758,-0.2946,2
0.5409,0.2895,-0.04416,2
0.02165,0.07567,0.2759,2
-0.6821,-0.4668,0.2283,2
-0.4854,-0.2334,-0.115,2
0.05464,0.05368,-0.3264,2
0.3222,0.1612,-0.1834,2
0.05219,0.3273,0.155,2
-0.4756,-0.2066,0.3431,2
-0.566,-0.3935,0.155,2
0.04975,0.04757,-0.2201,2
0.3491,0.1038,-0.3337,2
0.1964,0.2443,-0.09425,2
-0.06265,0.1856,0.2564,2
-0.362,-0.4485,0.3334,2
-0.3351,-0.4033,-0.08692,2
-0.2031,-0.1223,-0.4485,2
-0.05776,0.1172,-0.3471,2
0.2293,0.4361,0.08046,2
0.3014,-0.1015,0.5105,2
0.1072,-0.3092,0.3529,2
0.1707,-0.001302,-0.1248,2
0.2758,0.3127,-0.3447,2
0.5849,0.6022,-0.1236,2
0.8879,0.463,0.3932,2
0.7168,-0.2249,0.5411,2
0.3992,-0.1943,0.07802,2
0.09007,0.08055,-0.4156,2
-0.1421,0.1734,-0.4498,2
0.03264,0.2944,-0.09425,2
0.1683,-0.3617,0.3101,2
-0.06387,-0.5621,0.1159,2
-0.3229,-0.2041,-0.269,2
-0.5342,0.05734,-0.3484,2
-0.3815,0.4178,-0.06737,2
0.2025,0.342,0.4372,2
0.4749,-0.1992,0.5337,2
0.3564,-0.07461,0.08779,2
0.09129,0.2406,-0.3252,2
0.003323,0.3176,-0.3325,2
0.3136,0.4202,-0.03438,2
0.514,-0.2261,0.2393,2
0.1793,-0.5169,0.03403,2
-0.5416,-0.3153,-0.3215,2
-1.207,-0.1381,-0.4485,2
-0.737,0.3457,-0.1651,2
0.1487,0.2357,0.414,2
0.354,-0.2982,0.6327,2
0.09984,-0.231,0.1916,2
-0.2765,0.01214,-0.3239,2
-0.4463,0.2931,-0.3569,2
-0.08098,0.5546,0.07435,2
0.3491,-0.1027,0.5618,2
0.5458,-0.2127,0.3346,2
0.437,-0.03551,-0.17,2
-0.1286,0.02191,-0.4082,2
-0.5269,0.2186,-0.2421,2
-0.5074,-0.132,0.188,2
-0.3742,-0.5694,0.3773,2
-0.0822,-0.3385,0.03892,2
-0.06265,-0.04773,-0.33,2
-0.2606,0.1795,-0.3129,2
-0.1726,0.4593,0.05603,2
0.05952,-0.2359,0.4335,2
0.2012,-0.3043,0.2515,2
0.3588,0.06223,-0.1908,2
0.2147,0.2235,-0.3862,2
0.1634,0.4837,-0.1627,2
0.1927,0.1196,0.2601,2
0.00821,-0.4717,0.3163,2
0.07418,-0.2127,-0.08814,2
0.06807,0.0158,-0.4058,2
0.03509,0.2235,-0.3032,2
0.03997,0.254,0.07313,2
-0.07487,-0.4497,0.337,2
-0.208,-0.4973,0.08779,2
-0.09442,-0.1088,-0.2861,2
-0.1005,0.1062,-0.3435,2
-0.01745,0.397,-0.03683,2
0.1059,0.0158,0.3957,2
-0.0003424,-0.4289,0.3932,2
-0.006451,-0.1504,-0.02339,2
-0.06754,0.1123,-0.3471,2
-0.03699,0.375,-0.2176,2
0.0864,0.4165,0.1819,2
-0.01256,-0.2603,0.4421,2
-0.136,-0.319,0.1501,2
-0.01378,0.04512,-0.2592,2
0.02654,0.2052,-0.3227,2
0.1231,0.4263,-0.01484,2
0.03264,0.07811,0.3859,2
-0.1518,-0.4668,0.3737,2
-0.01989,-0.187,-0.05637,2
0.0008794,0.02191,-0.3691,2
-0.1372,0.1832,-0.2775,2
-0.06387,0.3799,0.1171,2
-0.007673,-0.308,0.4287,2
-0.005229,-0.457,0.2026,2
0.1719,-0.03307,-0.2567,2
0.02409,0.09277,-0.4327,2
-0.07487,0.331,-0.1834,2
-0.01989,0.1905,0.2735,2
-0.1201,-0.4912,0.3871,2
-0.03211,-0.3104,-0.006283,2
-0.03822,0.00725,-0.3985,2
-0.1335,0.2492,-0.3166,2
-0.005229,0.4984,0.1049,2
0.1231,-0.176,0.4763,2
0.08151,-0.4399,0.2649,2
0.1389,-0.05139,-0.1969,2
-0.06265,0.1111,-0.3569,2
-0.1469,0.3823,-0.09669,2
0.02531,0.2394,0.3773,2
-0.01256,-0.4472,0.4873,2
0.05586,-0.2872,0.04869,2
0.04975,0.03291,-0.3777,2
-0.07609,0.2467,-0.3447,2
0.04486,0.474,0.05236,2
0.3943,-0.1223,0.4775,2
0.2941,-0.4778,0.2539,2
0.2526,-0.1308,-0.2714,2
-0.1262,0.03779,-0.5109,2
-0.3265,0.2907,-0.28,2
0.1304,0.254,0.2491,2
0.4932,-0.391,0.4274,2
0.6069,-0.2786,0.04014,2
0.2196,-0.01718,-0.3227,2
-0.3717,0.1539,-0.28,2
-0.2019,0.4581,0.1122,2
0.2636,-0.1394,0.4726,2
0.3222,-0.4607,0.2637,2
0.233,-0.1051,-0.1993,2
-0.3669,0.03657,-0.4119,2
-0.6259,0.3017,-0.1895,2
-0.07609,0.2895,0.3187,2
0.2672,-0.3837,0.4555,2
0.4322,-0.2713,0.01693,2
0.1157,0.03413,-0.4168,2
-0.4878,0.2088,-0.3777,2
-0.2777,0.5021,0.04136,2
0.2538,-0.1491,0.4201,2
0.4578,-0.3935,0.1929,2
0.3711,-0.01596,-0.2445,2
-0.2325,0.1319,-0.3643,2
-0.5049,0.4275,-0.08203,2
-0.03699,0.193,0.3859,2
0.2819,-0.413,0.4238,2
0.3588,-0.2652,-0.008727,2
-0.09319,-0.001302,-0.2971,2
-0.6711,0.1771,-0.1798,2
-0.2532,0.3738,0.2283,2
0.2672,-0.2737,0.458,2
0.3931,-0.4338,0.1648,2
0.1475,-0.06117,-0.2604,2
-0.4951,0.09888,-0.3606,2
-0.5721,0.3554,-0.09058,2
-0.03455,0.1245,0.3346,2
0.2135,-0.4033,0.3334,2
0.3234,-0.1772,-0.09058,2
-0.08586,0.06834,-0.4046,2
-0.4756,0.2687,-0.2885,2
-0.1066,0.4703,0.1269,2
0.189,-0.2408,0.3847,2
0.3198,-0.3544,0.1025,2
0.1597,-0.02085,-0.3032,2
-0.2984,0.127,-0.3337,2
-0.3241,0.4006,-0.01117,2
-0.01256,0.01947,0.3981,2
0.06441,-0.4985,0.3358,2
0.1145,-0.209,-0.1004,2
-0.2019,0.004806,-0.3447,2
-0.3754,0.2259,-0.1822,2
0.08029,0.3787,0.2332,2
0.233,-0.3593,0.4396,2
0.1841,-0.3996,0.1147,2
-0.026,-0.04895,-0.3178,2
-0.4451,0.1404,-0.3545,2
-0.2679,0.4263,-0.0185,2
0.211,0.0268,0.3944,2
0.2868,-0.4375,0.2869,2
0.2587,-0.1467,-0.1688,2
-0.1946,0.07567,-0.3948,2
-0.4817,0.2736,-0.1468,2
0.2061,0.4153,0.3566,2
0.5531,-0.2884,0.4836,2
0.2965,-0.2774,0.04381,2
-0.2838,-0.06117,-0.352,2
-0.7309,0.072,-0.3056,2
-0.2203,0.3481,0.07802,2
0.5164,0.03291,0.4604,2
0.5995,-0.4533,0.3382,2
0.2782,-0.1882,-0.1614,2
-0.3998,0.00725,-0.4192,2
-0.5917,0.2101,-0.2433,2
0.1548,0.4397,0.2124,2
0.5568,-0.3238,0.3834,2
0.4602,-0.3678,0.01815,2
-0.03699,-0.04895,-0.407,2
-0.6381,0.127,-0.385,2
-0.3864,0.4959,0.004712,2
0.2501,0.01092,0.4201,2
0.5116,-0.4167,0.3114,2
0.3808,-0.1223,-0.1553,2
-0.3314,0.05978,-0.3349,2
-0.9081,0.2821,-0.1468,2
-0.1763,0.3273,0.3969,2
0.5018,-0.3483,0.5484,2
0.3772,-0.2774,0.1012,2
-0.3058,-0.07216,-0.3178,2
-0.8971,0.08911,-0.3117,2
-0.3046,0.3701,0.08901,2
0.492,-0.1919,0.4128,2
0.5751,-0.4142,0.1794,2
0.1695,-0.09049,-0.3019,2
-0.5122,0.09155,-0.4534,2
-0.5868,0.3249,-0.1529,2
0.167,0.1502,0.3334,2
0.6142,-0.3837,0.3236,2
0.5067,-0.1736,-0.1504,2
-0.1298,0.04146,-0.4253,2
-0.7089,0.2003,-0.2641,2
-0.1641,0.3286,0.199,2
0.4859,-0.264,0.3908,2
0.4993,-0.3556,0.05603,2
0.03264,-0.05506,-0.3178,2
-0.6637,0.1135,-0.3105,2
-0.4854,0.3237,0.08412,2
0.3112,0.07811,0.4604,2
0.5128,-0.3764,0.3199,2
0.2281,-0.1577,-0.1737,2
-0.3559,0.03535,-0.4095,2
-0.737,0.2369,-0.2128,2
-0.026,0.3506,0.2857,2
0.525,-0.2909,0.4433,2
0.5409,-0.2884,0.03281,2
0.1047,-0.0123,-0.4021,2
-0.5513,0.1441,-0.3777,2
-0.4817,0.3811,0.04381,2
-0.03699,-0.11,0.4103,2
0.1988,-0.4375,0.2576,2
0.299,-0.1064,-0.1969,2
-0.07975,0.08178,-0.3508,2
-0.3974,0.3041,-0.0857,2
-0.06387,0.254,0.3908,2
0.1267,-0.3654,0.458,2
0.1646,-0.242,0.02548,2
-0.015,0.04146,-0.3508,2
-0.3546,0.2272,-0.2824,2
-0.1885,0.4251,0.1269,2
0.1463,-0.1577,0.4421,2
0.2367,-0.402,0.2197,2
0.134,-0.07827,-0.2531,2
-0.2899,0.08422,-0.3777,2
-0.4915,0.3151,-0.1016,2
-0.175,0.1624,0.3334,2
0.0583,-0.4008,0.3602,2
0.3075,-0.2175,-0.05882,2
0.1059,0.03291,-0.3594,2
-0.3827,0.2284,-0.2347,2
-0.3375,0.3958,0.1733,2
-0.02111,-0.2359,0.4152,2
0.2965,-0.3813,0.133,2
0.3735,-0.01596,-0.2958,2
-0.1262,0.1196,-0.3471,2
-0.5428,0.3432,-0.03072,2
-0.3815,0.0549,0.3883,2
-0.1372,-0.4509,0.3224,2
0.3075,-0.1907,-0.1333,2
0.1719,0.01825,-0.3862,2
-0.406,0.1942,-0.1993,2
-0.4475,0.3005,0.2491,2
-0.2789,-0.3861,0.392,2
0.09007,-0.2872,0.04259,2
0.1902,0.06711,-0.3899,2
-0.01134,0.2247,-0.225,2
0.3454,0.4495,0.2491,2
0.6667,0.08544,0.5606,2
0.5775,-0.275,0.3456,2
0.1121,-0.04895,-0.1969,2
-0.5501,0.06711,-0.3765,2
-0.7468,0.1868,-0.1272,2
-0.03577,0.2699,0.2967,2
0.4749,-0.3568,0.3346,2
0.525,-0.2542,-0.1223,2
-0.004008,-0.03062,-0.462,2
-0.7407,0.06711,-0.3349,2
-0.3656,0.2773,0.1306,2
0.4212,-0.1406,0.3725,2
0.7926,-0.3471,0.1073,2
0.4615,-0.04651,-0.3471,2
-0.3546,0.05978,-0.3887,2
-0.6808,0.2003,-0.01728,2
-0.08831,0.149,0.3883,2
0.4945,-0.3385,0.3334,2
0.5262,-0.1491,-0.1541,2
-0.08953,0.04757,-0.3985,2
-0.7957,0.1649,-0.2054,2
-0.3033,0.3591,0.2454,2
0.3943,-0.1345,0.4054,2
0.6582,-0.2212,0.07435,2
0.3198,0.06589,-0.3349,2
-0.4292,0.1612,-0.3349,2
-0.5477,0.3151,0.0267,2
-0.01012,0.09888,0.3944,2
0.4102,-0.3507,0.2979,2
0.4407,-0.1332,-0.1676,2
-0.07487,0.01092,-0.3948,2
-0.6711,0.1135,-0.2066,2
-0.2789,0.2247,0.2307,2
0.1353,-0.3373,0.3358,2
0.3283,-0.3703,0.009599,2
0.1438,-0.06239,-0.3423,2
-0.395,0.06711,-0.2958,2
-0.5196,0.2944,0.08168,2
-0.1579,-0.02085,0.4299,2
0.2208,-0.3874,0.2894,2
0.514,-0.03185,-0.1737,2
0.2574,0.1575,-0.3814,2
-0.2826,0.3322,-0.1688,2
-0.197,0.342,0.2869,2
0.0754,-0.2921,0.3602,2
0.4664,-0.22,-0.01972,2
0.2684,0.07933,-0.3887,2
-0.3204,0.2113,-0.2738,2
-0.4866,0.3664,0.1599,2
-0.0822,-0.1296,0.4201,2
0.4126,-0.4277,0.2197,2
0.5592,-0.08438,-0.2128,2
-0.1054,0.05856,-0.2836,2
-0.5782,0.232,-0.001396,2
-0.3962,0.1013,0.3663,2
0.07418,-0.4399,0.3456,2
0.5079,-0.2493,-0.07103,2
0.3088,0.01458,-0.3569,2
-0.2813,0.1758,-0.2347,2
-0.4927,0.364,0.144,2
-0.2459,-0.1833,0.3517,2
0.1951,-0.38,0.1,2
0.4615,0.02558,-0.3239,2
0.1108,0.1734,-0.3557,2
-0.3901,0.3591,-0.04538,2
-0.2679,0.1868,0.3712,2
0.06319,-0.3935,0.3272,2
0.415,-0.1565,-0.1077,2
0.2416,0.08178,-0.3594,2
-0.2642,0.2479,-0.2018,2
-0.2129,0.3762,0.232,2
0.03264,-0.2847,0.3663,2
0.3039,-0.3739,0.04747,2
0.2306,-0.02696,-0.3594,2
-0.285,0.1123,-0.3533,2
-0.4768,0.2944,0.05603,2
-0.05776,0.06223,0.4311,2
0.3637,-0.4411,0.3199,2
0.4737,-0.1235,-0.192,2
0.0008794,0.06834,-0.4192,2
-0.6271,0.2125,-0.1785,2
-0.2093,0.3457,0.3114,2
0.3747,-0.3043,0.3993,2
0.6655,-0.264,0.005934,2
0.3735,0.03779,-0.3789,2
-0.3436,0.1551,-0.3056,2
-0.544,0.3603,0.09023,2
-0.1689,-0.009854,0.4018,2
0.2953,-0.4582,0.2136,2
0.5836,-0.1186,-0.2531,2
0.156,0.05001,-0.4009,2
-0.5,0.2052,-0.148,2
-0.3864,0.2614,0.2979,2
-0.0003424,-0.3959,0.3382,2
0.4102,-0.3739,-0.0356,2
0.3466,-0.0123,-0.3875,2
-0.2765,0.1416,-0.2861,2
-0.5489,0.3811,0.1244,2
-0.2178,-0.01718,0.4384,2
0.2562,-0.4436,0.2625,2
0.6093,-0.05261,-0.1908,2
0.2025,0.1221,-0.3129,2
-0.417,0.3225,-0.05393,2
-0.2838,0.3371,0.37,2
0.01798,-0.38,0.3859,2
0.4285,-0.275,-0.01972,2
0.3173,0.04024,-0.3484,2
-0.2593,0.2198,-0.2506,2
-0.3791,0.4251,0.1367,2
-0.06265,-0.1137,0.3773,2
0.2489,-0.4704,0.1428,2
0.4114,-0.08927,-0.3068,2
-0.02844,0.06589,-0.3936,2
-0.4915,0.2675,-0.1138,2
-0.2178,0.2345,0.3187,2
0.1304,-0.4387,0.3101,2
0.4859,-0.2786,-0.1101,2
0.2183,-0.004967,-0.3606,2
-0.4683,0.2027,-0.1859,2
-0.4267,0.375,0.2491,2
0.02898,-0.1833,0.4287,2
0.376,-0.4228,0.1623,2
0.3662,-0.0294,-0.2592,2
-0.1946,0.1148,-0.3081,2
-0.6613,0.3249,-0.03683,2
-0.3204,0.2382,0.3505,2
0.1096,-0.4045,0.3236,2
0.5678,-0.1723,-0.0918,2
0.2892,0.07689,-0.341,2
-0.4145,0.2699,-0.1639,2
-0.4536,0.452,0.2234,2
-0.02111,-0.2114,0.359,2
0.4346,-0.4179,0.0548,2
0.4639,-0.03185,-0.3386,2
-0.1824,0.09644,-0.3117,2
-0.6002,0.32,0.02304,2
-0.2288,0.1282,0.3834,2
0.2,-0.5108,0.2943,2
0.5824,-0.2285,-0.1541,2
0.2061,0.001141,-0.352,2
-0.5074,0.2125,-0.1382,2
-0.3815,0.3897,0.2698,2
0.07907,-0.3018,0.3541,2
0.558,-0.3984,0.04381,2
0.4969,0.002363,-0.3276,2
-0.2312,0.1477,-0.2787,2
-0.6711,0.3689,0.06336,2
-0.2288,0.08788,0.3883,2
0.3454,-0.4558,0.2393,2
0.7388,-0.1235,-0.1993,2
0.2196,0.04757,-0.3569,2
-0.6124,0.2357,-0.1456,2
-0.4548,0.3652,0.2246,2
0.1243,-0.3446,0.2552,2
0.6948,-0.3361,-0.08325,2
0.4871,-0.004967,-0.3459,2
-0.417,0.116,-0.2176,2
-0.7786,0.3176,0.1342,2
-0.1995,-0.04162,0.3517,2
0.3869,-0.4668,0.1648,2
0.6362,-0.1125,-0.2323,2
0.01921,0.05734,-0.3044,2
-0.7603,0.2455,-0.06248,2
-0.4548,0.2992,0.3053,2
0.1292,-0.3226,0.2967,2
0.6582,-0.253,-0.07959,2
0.4627,0.083,-0.3618,2
-0.3412,0.2174,-0.236,2
-0.5953,0.4239,0.1367,2
-0.1653,-0.0575,0.3419,2
0.3527,-0.4228,0.1086,2
0.5934,-0.03673,-0.2934,2
0.04242,0.09277,-0.3215,2
-0.4548,0.2895,-0.02583,2
-0.1836,0.243,0.3541,2
0.3173,-0.4521,0.2955,2
0.8793,-0.2921,-0.1333,2
0.5751,-0.01474,-0.4009,2
-0.1714,0.1661,-0.2079,2
-0.3864,0.408,0.2173,2
-0.1922,-0.1711,0.4054,2
0.1841,-0.4228,0.1244,2
0.3698,-0.05995,-0.3142,2
-0.1347,0.07567,-0.3679,2
-0.5416,0.3115,-0.05027,2
-0.3534,0.2296,0.3725,2
-0.015,-0.3898,0.3419,2
0.4615,-0.1785,-0.08814,2
0.2782,0.06101,-0.3569,2
-0.3241,0.2101,-0.1639,2
-0.318,0.4385,0.2613,2
-0.1091,-0.231,0.4091,2
0.2794,-0.4094,0.1122,2
0.4187,0.01214,-0.3068,2
-0.05899,0.1319,-0.3056,2
-0.3986,0.342,0.01693,2
-0.1592,0.1917,0.3773,2
0.1157,-0.4924,0.304,2
0.4615,-0.2456,-0.1578,2
0.0131,-0.04284,-0.4485,2
-0.6393,0.09888,-0.1895,2
0.006988,0.3616,0.3382,2
0.4639,-0.286,0.4348,2
0.4041,-0.3568,0.008378,2
0.02165,-0.06728,-0.4156,2
-0.6222,0.06956,-0.33,2
-0.4414,0.3616,0.1,2
0.07052,0.16,0.4433,2
0.3796,-0.4045,0.3016,2
0.4138,-0.121,-0.2018,2
-0.08586,0.09155,-0.4021,2
-0.5941,0.2797,-0.1419,2
-0.1628,0.4507,0.3382,2
0.1683,-0.3153,0.3639,2
0.4786,-0.3141,-0.009948,2
0.2917,-0.007411,-0.3801,2
-0.5013,0.1135,-0.2457,2
-0.3522,0.3102,0.2002,2
0.03997,0.00725,0.4262,2
0.1915,-0.4423,0.1696,2
0.1133,-0.1797,-0.3129,2
-0.4182,-0.02207,-0.3923,2
-0.3583,0.1539,0.005934,2
-0.01745,0.3591,0.3321,2
0.1279,-0.38,0.2955,2
0.3271,-0.3507,-0.1627,2
0.1829,-0.07827,-0.4681,2
-0.4402,0.07689,-0.33,2
-0.5159,0.331,0.1025,2
0.01554,-0.0294,0.3932,2
0.4896,-0.3874,0.1684,2
0.624,-0.05384,-0.2958,2
-0.03211,0.08911,-0.3911,2
-0.6882,0.3054,-0.104,2
-0.3265,0.3225,0.3272,2
0.3124,-0.3092,0.3553,2
0.7645,-0.2139,-0.03683,2
0.332,0.03901,-0.3044,2
-0.6124,0.1551,-0.1627,2
-0.4683,0.2711,0.2112,2
0.481,-0.1125,0.4335,2
0.7999,-0.3715,0.166,2
0.5299,-0.09171,-0.2384,2
-0.5098,0.04268,-0.3032,2
-0.9789,0.2162,-0.04171,2
-0.4047,0.2272,0.3272,2
0.04242,-0.3678,0.282,2
0.3882,-0.2053,-0.1309,2
0.07296,0.04146,-0.3704,2
-0.5501,0.1978,-0.1944,2
-0.3717,0.4422,0.2002,2
0.0754,-0.1467,0.3505,2
0.4102,-0.3507,0.05847,2
0.4016,-0.006189,-0.3435,2
-0.2923,0.1172,-0.3227,2
-0.6149,0.3102,0.02182,2
-0.1885,0.1587,0.3908,2
0.1573,-0.4338,0.2649,2
0.4651,-0.1467,-0.2054,2
0.06685,0.02191,-0.3899,2
-0.5477,0.2003,-0.1358,2
