gyro_x,gyro_y,gyro_z,activity
-0.2593,-0.3483,-0.007505,6
0.4908,0.4911,0.008378,6
-0.34,-0.4277,-0.04049,6
-0.08586,0.1294,0.005934,6
0.06441,-0.002524,-0.03072,6
-0.3143,-0.3031,-0.01484,6
0.5665,0.5167,0.01815,6
-0.3901,-0.435,-0.006283,6
-0.0431,0.3286,0.05603,6
-0.34,-0.2554,0.02426,6
-0.737,-0.2383,0.02793,6
-0.0003424,0.3921,0.03403,6
-0.8519,-0.4362,0.01937,6
-0.5953,0.5228,0.09268,6
-1.382,-0.1491,0.06213,6
-2.269,0.09277,0.1171,6
-2.119,0.4385,0.1648,6
-2.694,-0.358,0.1244,6
-2.085,0.6438,0.2674,6
-1.79,-0.3214,0.1953,6
-1.688,0.07933,0.1611,6
-0.8275,0.2748,0.166,6
-1.336,-0.2945,0.01449,6
-0.9521,0.634,0.1477,6
-1.468,-0.3923,0.07557,6
-1.884,0.2125,0.09512,6
-1.617,0.06345,0.05603,6
-2.049,-0.2493,0.002269,6
-0.7835,0.5436,0.1086,6
-0.654,-0.3092,0.01204,6
-0.6894,0.4031,0.07191,6
-0.4683,-0.003746,0.0829,6
-1.007,-0.1662,0.02059,6
-0.5061,0.4581,0.1415,6
-0.5758,-0.4448,0.06091,6
-0.03822,0.3738,0.07435,6
0.9318,-0.132,0.09756,6
0.8243,-0.05995,-0.06737,6
0.3821,0.4373,-0.01728,6
-0.09197,-0.4863,-0.07592,6
0.1353,0.474,-0.02094,6
0.04731,-0.2591,-0.0356,6
0.1157,0.01092,-0.04049,6
0.3222,0.3347,0.02426,6
0.04975,-0.3654,0.01571,6
0.2587,0.5192,0.05358,6
0.006988,-0.4216,0.009599,6
0.1695,0.1368,-0.04904,6
0.2672,0.1526,-0.03927,6
0.05708,-0.3141,-0.08081,6
0.4175,0.5204,0.008378,6
0.06807,-0.4778,-0.01728,6
0.4883,0.3322,0.01449,6
0.4358,-0.1064,0.005934,6
0.05586,-0.2371,-0.04294,6
0.1768,0.4459,0.01326,6
-0.1555,-0.5157,-0.03072,6
0.2562,0.4996,0.02182,6
0.07174,-0.3287,0.02426,6
-0.008894,-0.09293,-0.0001745,6
0.255,0.3506,0.01082,6
-0.07975,-0.4558,-0.0576,6
0.3161,0.5387,-0.009948,6
0.08029,-0.4314,-0.04049,6
0.1597,0.06223,-0.0576,6
0.2843,0.16,-0.07103,6
-0.09319,-0.3617,-0.1272,6
0.2868,0.4874,-0.04171,6
-0.1738,-0.4081,-0.03438,6
0.1426,0.2601,0.06213,6
0.04364,-0.07216,0.05725,6
-0.1897,-0.253,-0.0356,6
0.3662,0.4397,-0.0356,6
-0.09075,-0.5022,-0.08203,6
0.415,0.4727,0.005934,6
0.1964,-0.4081,0.0658,6
0.7584,-0.1552,0.1134,6
2.168,0.1893,0.37,6
2.464,-0.4265,0.4739,6
3.301,0.5448,0.5655,6
3.517,-0.1833,0.403,6
3.832,0.1233,0.1037,6
3.822,0.1856,-0.08814,6
1.825,-0.1308,-0.2225,6
1.372,0.3725,-0.1859,6
0.06685,-0.3031,-0.1578,6
-0.3107,0.3921,-0.1114,6
-1.762,-0.08682,-0.1333,6
-2.466,0.03046,-0.01972,6
-1.449,0.5045,-0.03316,6
-1.697,-0.2811,0.07924,6
-1.166,0.3542,0.1098,6
-0.5379,-0.4375,0.1159,6
-0.2288,-0.1039,0.08412,6
-0.1775,0.1844,-0.01117,6
-1.951,-0.308,-0.08936,6
-2.989,0.408,-0.1138,6
-4.077,-0.3495,-0.2262,6
-4.918,0.07933,-0.258,6
-3.804,0.01214,-0.4021,6
-3.159,-0.1394,-0.3643,6
-1.811,0.3237,-0.2176,6
-1.58,-0.253,-0.1272,6
-1.172,0.2137,-0.05882,6
-0.03822,-0.1797,0.09512,6
1.752,-0.1015,0.1525,6
2.628,0.3799,0.2429,6
0.6655,-0.3067,0.08412,6
-0.2826,0.3762,0.04136,6
-0.4194,-0.3409,0.01815,6
-0.577,-0.03673,-0.02583,6
-0.1054,0.1893,0.0267,6
-0.08953,-0.2872,-0.05271,6
0.4993,0.3958,-0.01972,6
0.2367,-0.3067,0.005934,6
0.2367,0.116,-0.001396,6
0.3527,0.006028,0.008378,6
0.1499,-0.1711,-0.05027,6
0.3833,0.3518,0.01693,6
0.1353,-0.3141,0.06336,6
0.2941,0.2846,0.09146,6
0.4969,-0.03429,0.1171,6
0.4212,-0.07705,0.01937,6
0.6521,0.3273,-0.02217,6
0.3002,-0.3361,-0.1101,6
0.4896,0.3774,-0.05393,6
0.2025,-0.3654,-0.03927,6
0.2257,0.04635,-0.06493,6
0.3026,0.1502,-0.06248,6
-0.1592,-0.3104,-0.0637,6
0.211,0.3982,-0.008727,6
-0.2447,-0.4179,0.001047,6
0.04975,0.2113,0.01571,6
0.04975,-0.0404,0.02548,6
-0.2374,-0.1809,0.003491,6
0.3088,0.408,0.06091,6
-0.175,-0.391,0.04625,6
0.2684,0.3994,0.02793,6
0.04975,-0.2603,0.002269,6
-0.04188,-0.04773,-0.04538,6
0.3161,0.2528,-0.02217,6
-0.252,-0.3568,-0.03683,6
0.3234,0.4642,-0.0001745,6
-0.1054,-0.413,0.01449,6
0.02898,0.1343,-0.001396,6
0.1768,0.05123,0.01204,6
-0.296,-0.2762,-0.02705,6
0.3686,0.4373,-0.001396,6
-0.1995,-0.4265,0.004712,6
0.1524,0.3102,-0.0001745,6
0.004545,-0.1858,0.002269,6
-0.2826,-0.143,-0.03927,6
0.3198,0.3237,-0.006283,6
-0.2471,-0.3483,-0.006283,6
0.2464,0.3958,-0.001396,6
-0.1396,-0.3104,0.004712,6
-0.1237,0.02924,-0.01972,6
0.2196,0.1551,0.01571,6
-0.3021,-0.2566,0.009599,6
0.255,0.3787,0.003491,6
-0.2141,-0.3287,0.02915,6
0.00821,0.1685,-0.0001745,6
0.02776,-0.04162,0.004712,6
-0.2166,-0.1565,-0.03805,6
0.2355,0.2944,-0.02217,6
-0.2752,-0.3568,0.007156,6
0.1023,0.3102,0.01082,6
-0.125,-0.2004,0.04259,6
-0.1616,-0.02696,-0.001396,6
0.2037,0.2198,0.02182,6
-0.2129,-0.2676,0.01937,6
0.2318,0.3664,0.01693,6
-0.1592,-0.3312,0.03281,6
0.07663,0.1245,-0.01728,6
0.1243,0.04757,0.01204,6
-0.2154,-0.2029,-0.01117,6
0.2403,0.3383,0.002269,6
-0.2251,-0.3739,0.03281,6
0.1206,0.2858,0.008378,6
-0.05654,-0.1577,0.01815,6
-0.1677,-0.09904,-0.0466,6
0.1585,0.2235,-0.02705,6
-0.2826,-0.3251,-0.008727,6
0.1585,0.375,-0.006283,6
-0.1714,-0.3031,0.01815,6
-0.05899,0.05245,-0.02705,6
0.08274,0.09888,0.001047,6
-0.2422,-0.2334,-0.02705,6
0.2293,0.3628,-0.01606,6
-0.219,-0.3825,0.02426,6
0.1377,0.2565,-0.005061,6
0.0412,-0.1015,0.01815,6
-0.1298,-0.1479,-0.05882,6
0.2623,0.2992,-0.03072,6
-0.2349,-0.3715,0.008378,6
0.1878,0.4019,0.0267,6
-0.1176,-0.3214,0.06213,6
-0.1152,0.006028,-0.0295,6
0.2232,0.1551,-0.005061,6
-0.3033,-0.3128,-0.03194,6
0.2562,0.441,-0.007505,6
-0.1396,-0.4216,0.04014,6
0.05586,0.1771,-0.008727,6
0.1121,-0.009854,0.02915,6
-0.3107,-0.2273,-0.03316,6
0.2636,0.4006,-0.005061,6
-0.2154,-0.3971,0.05114,6
0.1157,0.3518,0.02915,6
0.03631,-0.1504,0.06458,6
-0.1531,-0.09538,-0.02461,6
0.3026,0.3054,0.002269,6
-0.197,-0.3165,0.01571,6
0.2257,0.4459,0.003491,6
-0.05654,-0.2762,0.04259,6
-0.015,0.06467,-0.02705,6
0.2245,0.1673,-0.0001745,6
-0.2484,-0.2566,-0.02705,6
0.255,0.3921,-0.02094,6
-0.1958,-0.3971,0.01937,6
0.07052,0.2186,-0.01484,6
0.09251,-0.03062,0.02548,6
-0.1848,-0.1565,-0.02705,6
0.3405,0.3359,0.005934,6
-0.1531,-0.3422,0.0377,6
0.1817,0.3725,0.01449,6
-0.05532,-0.2127,0.0377,6
-0.1054,-0.01718,-0.02461,6
0.1377,0.1734,-0.00384,6
-0.2532,-0.2713,-0.001396,6
0.1756,0.3774,-0.00384,6
-0.1518,-0.3348,0.04381,6
0.05708,0.1526,-0.002618,6
0.04364,0.01336,0.01204,6
-0.1604,-0.1736,-0.03927,6
0.1805,0.298,-0.03316,6
-0.2312,-0.3703,0.01204,6
0.1316,0.3115,-0.009948,6
-0.125,-0.2175,0.01693,6
-0.09808,-0.06239,-0.03316,6
0.1597,0.1844,-0.00384,6
-0.2557,-0.3409,-0.00384,6
0.1915,0.3872,-0.0185,6
-0.186,-0.435,0.02915,6
0.02287,0.1221,-0.04294,6
0.07785,0.02802,-0.006283,6
-0.1396,-0.2029,-0.008727,6
0.2452,0.4141,0.02426,6
-0.1201,-0.3935,0.07191,6
0.1536,0.3383,0.008378,6
0.05586,-0.2017,0.02915,6
-0.09197,-0.1284,-0.0747,6
0.3088,0.3041,-0.05637,6
-0.0993,-0.3764,-0.0185,6
0.2452,0.474,-0.01484,6
-0.09564,-0.3764,0.02426,6
0.006988,0.072,-0.03927,6
0.08029,0.1001,-0.02827,6
-0.362,-0.3141,-0.06737,6
0.02531,0.3848,-0.0857,6
-0.3669,-0.3312,0.03403,6
-0.07731,0.2015,0.06458,6
-0.03333,-0.1186,0.09146,6
-0.02478,-0.2017,0.01571,6
0.2953,0.342,-0.05027,6
0.2232,-0.3006,0.002269,6
0.2208,0.3078,0.02059,6
0.3002,-0.1088,0.06213,6
0.0583,-0.1064,-0.02583,6
0.1731,0.2565,-0.05027,6
-0.02356,-0.3629,-0.08203,6
0.07174,0.419,0.008378,6
-0.09686,-0.3043,0.04869,6
-0.1604,0.06956,0.09146,6
0.02287,0.1832,0.1159,6
-0.274,-0.3177,0.05969,6
-0.01012,0.5118,-0.006283,6
-0.1702,-0.4265,-0.03072,6
-0.03455,0.2308,-0.005061,6
-0.01989,-0.06728,-0.001396,6
-0.1787,-0.2114,-0.06126,6
0.2245,0.3994,-0.0747,6
-0.09808,-0.3397,-0.04416,6
0.2232,0.3506,-0.04538,6
0.1072,-0.2175,-0.03927,6
-0.09075,-0.1088,-0.0576,6
0.2074,0.2345,-0.01361,6
-0.1775,-0.3776,-0.001396,6
0.1353,0.3921,0.01815,6
0.06074,-0.391,0.02304,6
-0.04555,0.02802,-0.01239,6
0.1731,0.06467,-0.002618,6
-0.1494,-0.2811,-0.01972,6
0.2086,0.4336,0.03159,6
-0.05776,-0.4057,0.05847,6
0.02287,0.2357,0.05847,6
0.1231,-0.1113,0.06458,6
-0.1763,-0.1613,0.01326,6
0.2403,0.3603,0.05725,6
-0.125,-0.3605,0.0829,6
0.09007,0.3921,0.0658,6
0.05952,-0.2786,0.08412,6
-0.2093,-0.05506,0.04747,6
0.1719,0.2003,0.04014,6
-0.1689,-0.2676,0.009599,6
0.03753,0.3982,-0.02217,6
-0.04677,-0.3128,-0.001396,6
-0.1433,0.1087,-0.006283,6
0.09617,0.05123,0.0267,6
-0.1873,-0.1882,-0.01239,6
0.07907,0.3066,-0.02217,6
0.01065,-0.2469,-0.006283,6
-0.01989,0.1746,-0.02583,6
0.07785,-0.07949,-0.01117,6
-0.1616,-0.09293,-0.03927,6
0.06074,0.1856,-0.00384,6
-0.03333,-0.2566,-0.0001745,6
0.04975,0.3102,-0.0295,6
0.05464,-0.2713,0.008378,6
-0.1054,0.06345,-0.002618,6
0.1597,0.05612,0.02059,6
-0.09686,-0.176,-0.03194,6
0.2208,0.397,-0.02583,6
0.05952,-0.319,0.01571,6
0.002101,0.2565,0.002269,6
0.07174,-0.1528,0.02793,6
-0.2349,-0.1394,-0.0185,6
0.1145,0.2968,0.01082,6
-0.1579,-0.3202,0.02426,6
0.003323,0.3994,0.01937,6
0.0412,-0.3092,0.06213,6
-0.1494,0.01947,0.02426,6
0.1475,0.1502,0.01937,6
-0.2031,-0.2725,-0.04171,6
0.03142,0.4019,-0.04049,6
-0.1054,-0.3849,0.02793,6
-0.07609,0.1612,0.0267,6
0.1206,-0.04651,0.04259,6
-0.2166,-0.2114,-0.03927,6
0.09617,0.3286,-0.01728,6
-0.1384,-0.3874,0.02793,6
-0.03333,0.2821,0.008378,6
0.06441,-0.2175,0.05358,6
-0.1653,-0.09415,0.01571,6
0.1768,0.2736,0.03892,6
-0.0993,-0.2847,0.02426,6
0.0693,0.3982,0.004712,6
0.0412,-0.286,0.03648,6
-0.06876,0.06589,0.01204,6
0.1731,0.1563,0.02548,6
-0.1164,-0.2175,-0.006283,6
0.1829,0.4055,0.02059,6
0.05097,-0.2994,0.06091,6
0.06074,0.2149,0.0267,6
0.1206,-0.01841,0.01449,6
-0.1457,-0.1479,-0.03805,6
0.2086,0.3127,-0.01117,6
-0.026,-0.2664,-0.02705,6
0.1304,0.3041,-0.0466,6
0.03509,-0.1711,-0.0295,6
-0.1213,-0.04895,-0.04782,6
0.1548,0.1905,-0.01606,6
-0.09808,-0.2395,-0.0466,6
0.1768,0.3469,-0.03316,6
-0.07853,-0.3031,-0.0185,6
-0.04799,0.09644,-0.01117,6
0.05097,0.01214,0.007156,6
-0.1616,-0.1797,-0.04538,6
0.1951,0.3041,-0.00384,6
-0.136,-0.3067,0.01815,6
0.08762,0.2638,0.0267,6
0.05586,-0.2004,0.05603,6
-0.1298,-0.07949,0.004712,6
0.1047,0.1551,0.02793,6
-0.2264,-0.308,-0.01606,6
0.08274,0.3457,-0.01361,6
-0.04921,-0.3422,0.02304,6
-0.05654,0.1123,0.01449,6
0.1182,0.00725,0.02182,6
-0.1958,-0.2078,-0.05637,6
0.1512,0.3347,-0.04049,6
-0.2093,-0.3678,-0.02217,6
0.0302,0.2968,-0.0356,6
0.02165,-0.209,0.003491,6
-0.175,-0.1235,-0.0466,6
0.1915,0.2003,-0.01117,6
-0.2215,-0.3409,-0.04538,6
0.1365,0.3725,-0.04538,6
-0.09564,-0.3837,0.008378,6
-0.1274,0.07444,-0.01361,6
0.1292,0.03413,0.01815,6
-0.2496,-0.2493,-0.04171,6
0.2318,0.419,0.01082,6
-0.1469,-0.3825,0.07679,6
0.02654,0.3188,0.04136,6
0.08518,-0.1601,0.07924,6
-0.186,-0.1357,0.02915,6
0.2281,0.3261,0.0548,6
-0.241,-0.3764,0.02304,6
0.02409,0.4275,-0.02583,6
-0.103,-0.3703,0.02182,6
-0.1946,-0.01718,0.002269,6
0.1548,0.1685,0.01571,6
-0.2422,-0.3336,-0.0466,6
0.1389,0.4434,-0.04782,6
-0.1408,-0.4509,0.01449,6
-0.1213,0.1514,-0.03316,6
0.09007,-0.0685,-0.01728,6
-0.2557,-0.275,-0.07348,6
0.1731,0.3823,-0.04171,6
-0.1457,-0.4045,0.01204,6
0.01921,0.3628,-0.01239,6
0.06319,-0.2249,0.04136,6
-0.1775,-0.1051,-0.0001745,6
0.2464,0.3261,0.03892,6
-0.1714,-0.3263,0.02548,6
0.1414,0.4935,0.01449,6
-0.03089,-0.3605,0.0829,6
-0.1396,0.08422,0.03403,6
0.2281,0.1575,0.04869,6
-0.1298,-0.2542,-0.01972,6
0.2501,0.5179,-0.02339,6
-0.05654,-0.3923,0.0267,6
-0.0003424,0.298,-0.01484,6
0.2135,-0.05872,0.005934,6
-0.1066,-0.1931,-0.05149,6
0.3307,0.4446,-0.03927,6
-0.02966,-0.38,-0.01728,6
0.1304,0.4226,-0.04538,6
0.156,-0.2799,-0.01239,6
-0.1079,-0.1039,-0.05271,6
0.3222,0.3017,-0.03316,6
-0.06387,-0.3458,-0.04782,6
0.1854,0.4972,-0.05149,6
0.05952,-0.3898,-0.00384,6
-0.09564,0.07444,-0.02094,6
0.266,0.1306,0.004712,6
-0.1176,-0.2982,-0.0466,6
0.2269,0.4972,-0.01972,6
-0.05776,-0.4228,0.03526,6
-0.08953,0.2675,0.01571,6
0.1157,-0.1064,0.04381,6
-0.175,-0.2029,0.001047,6
0.1915,0.4068,0.02182,6
-0.1604,-0.3568,0.02793,6
0.01554,0.4141,0.02426,6
0.04364,-0.2823,0.04625,6
-0.2105,-0.09904,0.001047,6
0.2306,0.2711,0.01937,6
-0.1946,-0.3544,-0.0295,6
0.08884,0.4483,-0.02339,6
-0.04677,-0.4057,0.01204,6
-0.2374,0.05368,-0.01484,6
0.1402,0.1221,0.008378,6
-0.2386,-0.2628,-0.04782,6
0.2477,0.5167,-0.01117,6
-0.0822,-0.3739,0.04136,6
-0.01622,0.2601,0.01326,6
0.1035,-0.1076,0.02182,6
-0.2532,-0.2224,-0.05637,6
0.2379,0.3762,-0.01117,6
-0.2068,-0.3813,-0.0001745,6
0.01798,0.4178,-0.008727,6
0.02409,-0.253,0.04625,6
-0.175,-0.05139,0.02426,6
0.2733,0.2797,0.0658,6
-0.2251,-0.3214,-0.0001745,6
0.167,0.4715,-0.02461,6
-0.06998,-0.3947,0.0267,6
-0.1323,0.07444,0.01326,6
0.233,0.08422,0.03648,6
-0.1958,-0.2628,-0.04294,6
0.2782,0.4703,-0.01972,6
-0.08342,-0.3861,0.0267,6
0.006988,0.2724,-0.0001745,6
0.1499,-0.1076,0.02915,6
-0.2129,-0.1858,-0.0356,6
0.3222,0.397,0.01815,6
-0.1518,-0.3678,0.01693,6
0.1072,0.4055,-0.01117,6
0.06319,-0.2628,0.02548,6
-0.1824,-0.06117,-0.01361,6
0.277,0.2589,0.03403,6
-0.2056,-0.2957,-0.02094,6
0.222,0.4556,-0.0295,6
-0.06632,-0.3471,0.01204,6
-0.05532,0.1184,0.008378,6
0.2147,0.08666,0.04259,6
-0.208,-0.2175,-0.03805,6
0.2953,0.4153,-0.01728,6
-0.1213,-0.3556,0.01815,6
0.0864,0.2773,-0.01972,6
0.1023,-0.1332,-0.0001745,6
-0.1531,-0.1345,-0.03805,6
0.3161,0.309,0.01693,6
-0.175,-0.3373,-0.002618,6
0.1793,0.3628,-0.03438,6
-0.05776,-0.3214,-0.01117,6
-0.1262,-0.002524,-0.02583,6
0.2318,0.1563,0.03648,6
-0.208,-0.2652,-0.01606,6
0.266,0.4165,-0.002618,6
-0.1164,-0.3923,0.02548,6
-0.06754,0.1783,0.001047,6
0.1194,-0.05506,0.01693,6
-0.2264,-0.1956,-0.05393,6
0.2293,0.3677,-0.01484,6
-0.1482,-0.3556,0.01082,6
0.07052,0.3469,0.004712,6
0.02898,-0.2811,0.01815,6
-0.1579,-0.06972,-0.02583,6
0.2269,0.2369,0.02426,6
-0.2227,-0.3238,-0.01239,6
0.1609,0.4373,-0.001396,6
-0.06509,-0.3984,0.0377,6
-0.1042,0.1099,0.02182,6
0.1475,0.06834,0.03403,6
-0.2349,-0.2603,-0.03438,6
0.2074,0.4312,-0.01117,6
-0.1152,-0.3849,0.007156,6
0.02409,0.3163,-0.006283,6
0.08274,-0.1687,0.009599,6
-0.1922,-0.1516,-0.04049,6
0.299,0.342,0.004712,6
-0.1164,-0.3568,-0.01484,6
0.03509,0.3799,-0.009948,6
0.01187,-0.3568,0.007156,6
-0.1824,-0.03062,-0.03316,6
0.2367,0.1783,-0.02094,6
-0.1873,-0.2835,-0.05515,6
0.2257,0.4666,-0.005061,6
-0.06143,-0.3739,0.03281,6
-0.03577,0.1893,0.03526,6
0.1621,-0.009854,0.05969,6
-0.3217,-0.2298,-0.02094,6
0.2452,0.4092,0.03281,6
-0.1934,-0.3764,0.0548,6
-0.02722,0.3432,0.0377,6
0.0754,-0.231,0.05114,6
-0.2264,-0.08805,0.002269,6
0.2477,0.3054,0.03037,6
-0.1738,-0.2884,-0.01239,6
0.1292,0.4349,-0.02339,6
-0.0541,-0.3446,0.01082,6
-0.1421,0.05245,-0.006283,6
0.2135,0.1221,0.02793,6
-0.2838,-0.2676,-0.0295,6
0.2599,0.43,0.002269,6
-0.1323,-0.3764,0.02548,6
0.005766,0.2369,0.003491,6
0.1096,-0.08071,0.02793,6
-0.2227,-0.1565,-0.0295,6
0.2917,0.3225,0.01815,6
-0.219,-0.3263,0.002269,6
0.1072,0.3041,-0.03072,6
-0.03333,-0.2542,-0.01972,6
-0.1384,-0.03429,-0.05271,6
0.2904,0.1795,0.002269,6
-0.1983,-0.264,-0.04416,6
0.3161,0.3872,-0.02339,6
-0.1103,-0.3666,-0.002618,6
0.009431,0.1649,-0.0356,6
0.1438,-0.07216,0.001047,6
-0.2288,-0.1882,-0.07226,6
0.299,0.3322,0.001047,6
-0.1408,-0.3519,0.02059,6
0.07785,0.3567,-0.009948,6
0.01798,-0.264,0.01937,6
-0.1909,-0.01108,-0.01728,6
0.2745,0.2467,0.07191,6
-0.2068,-0.2652,0.04381,6
0.1988,0.4312,0.0267,6
-0.103,-0.3837,0.05236,6
-0.1189,0.1575,-0.0001745,6
0.1475,0.01214,0.03403,6
-0.2435,-0.209,-0.02339,6
0.2367,0.3921,0.007156,6
-0.1433,-0.3568,0.02793,6
0.02043,0.3298,-0.01361,6
0.03875,-0.2017,0.005934,6
-0.1934,-0.08927,-0.04049,6
0.2196,0.2663,0.009599,6
-0.2093,-0.3177,-0.01728,6
0.1096,0.4104,-0.03683,6
-0.06021,-0.3727,-0.0001745,6
-0.1628,0.09766,-0.01728,6
0.1573,0.09644,0.03159,6
-0.219,-0.2261,-0.02094,6
0.2232,0.4336,0.008378,6
-0.1115,-0.369,0.04869,6
-0.01989,0.2846,0.01693,6
0.1035,-0.1516,0.04136,6
-0.1983,-0.1516,-0.008727,6
0.244,0.3102,0.02793,6
-0.1799,-0.3275,0.02793,6
0.1353,0.3909,0.01937,6
0.009431,-0.3202,0.05725,6
-0.09564,0.02802,0.02915,6
0.2464,0.1465,0.04747,6
-0.2435,-0.2725,-0.02094,6
0.1976,0.3958,-0.008727,6
-0.1848,-0.4069,0.0267,6
-0.05288,0.2088,0.007156,6
0.08884,-0.09782,0.04503,6
-0.252,-0.1809,-0.02461,6
0.2843,0.3616,0.02182,6
-0.1384,-0.3299,0.03037,6
0.1976,0.364,-0.01484,6
0.07296,-0.2566,0.005934,6
-0.1066,-0.06239,-0.04171,6
0.288,0.1881,-0.005061,6
-0.1983,-0.2994,-0.06004,6
