gyro_x,gyro_y,gyro_z,activity
-0.8201,0.6193,-0.1272,3
-0.1494,-0.02085,0.3053,3
-0.4011,-0.5242,0.3224,3
-0.2606,-0.007411,-0.1272,3
0.1011,0.3799,-0.3007,3
0.4578,0.5973,0.1587,3
-0.2545,-0.5584,0.4482,3
-0.8177,-0.4045,0.09023,3
-0.5318,0.08911,-0.3557,3
-0.1543,0.4788,-0.2299,3
0.1218,0.01458,0.2539,3
-0.0822,-0.6097,0.2955,3
0.06685,-0.05872,-0.17,3
0.1536,0.2809,-0.4156,3
0.2831,0.5656,-0.06859,3
-0.01134,-0.5401,0.3346,3
-0.4695,-0.4753,0.1147,3
-0.03211,0.06223,-0.3288,3
0.2917,0.4556,-0.3056,3
0.3369,0.2821,0.166,3
-0.1763,-0.5987,0.3725,3
-0.05899,-0.1711,0.02793,3
0.2403,0.232,-0.2677,3
0.3882,0.568,-0.01972,3
0.1182,-0.4399,0.3822,3
-0.3852,-0.5108,0.232,3
-0.1702,-0.03918,-0.1883,3
0.08518,0.3652,-0.236,3
0.3149,0.2516,0.1477,3
0.07785,-0.5853,0.3431,3
-0.1091,-0.2591,-0.02461,3
-0.1506,0.1758,-0.3618,3
0.08396,0.5387,-0.1541,3
0.376,-0.38,0.3163,3
0.1169,-0.4729,0.1538,3
0.05219,-0.002524,-0.3288,3
0.05586,0.419,-0.4192,3
0.4236,0.386,0.05114,3
0.4945,-0.5596,0.3175,3
0.1512,-0.242,-0.1052,3
-0.09319,0.1783,-0.462,3
-0.01134,0.5558,-0.2299,3
0.5164,-0.1809,0.2894,3
0.3234,-0.3996,0.2185,3
0.02776,-0.002524,-0.1859,3
-0.4121,0.3909,-0.2604,3
-0.3937,0.4788,0.07924,3
-0.4402,-0.5352,0.3749,3
-0.2606,-0.2053,0.07557,3
0.1133,0.2272,-0.2885,3
0.3185,0.5986,-0.1028,3
0.1756,-0.1186,0.3163,3
-0.2716,-0.5315,0.2772,3
-0.2056,-0.1113,-0.181,3
0.02287,0.2821,-0.3667,3
0.2257,0.4226,-0.02339,3
-0.3913,-0.5328,0.3211,3
-0.8018,-0.2957,0.111,3
-0.5379,0.1526,-0.214,3
-0.004008,0.5216,-0.05271,3
-0.3192,-0.1137,0.271,3
-0.8702,-0.4521,0.1953,3
-0.2203,0.01214,-0.3459,3
0.9392,0.3408,-0.5768,3
1.291,0.4886,-0.2555,3
0.05952,-0.3348,0.09634,3
-0.6735,-0.2505,0.1147,3
0.09129,0.08911,-0.06248,3
0.8622,0.4776,-0.02583,3
0.3136,-0.009854,0.1599,3
-0.5819,-0.3739,0.1574,3
-0.2923,-0.1088,-0.1688,3
0.8194,0.2748,-0.2409,3
0.905,0.4459,-0.01728,3
-0.2936,-0.3593,0.2063,3
-0.935,-0.3177,0.0658,3
-0.05288,0.09277,-0.247,3
0.894,0.4605,-0.1346,3
0.1145,-0.007411,0.1061,3
-0.9643,-0.3935,0.1782,3
-0.5013,-0.1149,-0.09913,3
0.7034,0.2455,-0.1822,3
0.8732,0.4911,0.04259,3
-0.1934,-0.2762,0.315,3
-0.8714,-0.3299,0.2087,3
-0.04677,0.04024,-0.1627,3
1.036,0.4666,-0.1211,3
0.5055,0.083,0.1599,3
-0.6198,-0.3263,0.304,3
-0.6967,-0.2383,-0.02827,3
0.3601,0.1758,-0.2616,3
0.9502,0.5949,-0.09669,3
0.4431,-0.03795,0.293,3
-0.23,-0.3568,0.3077,3
-0.2655,-0.2835,-0.2176,3
0.354,0.2003,-0.506,3
0.9379,0.4055,-0.2347,3
0.5665,-0.1992,0.1831,3
0.03875,-0.1919,0.221,3
0.2929,0.05856,-0.02217,3
0.6826,0.3725,-0.05393,3
0.3686,-0.3299,0.01937,3
-0.3327,-0.5719,-0.1456,3
-0.4316,-0.1748,-0.4705,3
0.08274,0.2931,-0.4217,3
0.3246,0.6425,0.1574,3
-0.2105,-0.2102,0.8355,3
-0.5709,-0.3104,0.8196,3
-0.1506,0.1209,0.2051,3
0.4615,0.6523,-0.1932,3
0.5763,0.2895,-0.1663,3
0.01187,-0.5193,-0.007505,3
-0.1189,-0.2456,-0.2653,3
0.4566,0.1783,-0.451,3
0.8011,0.5204,-0.1737,3
-0.208,-0.4338,0.1904,3
-0.9301,-0.6219,0.2613,3
-0.4377,-0.2041,-0.1724,3
0.5189,0.3347,-0.3801,3
0.6728,0.1477,-0.2115,3
-0.1787,-0.4827,0.06946,3
-0.5489,-0.4204,-0.06248,3
-0.06143,0.03657,-0.2787,3
0.6081,0.5033,-0.1211,3
0.1634,-0.1064,0.2271,3
-0.5513,-0.4045,0.3908,3
-0.5013,-0.1662,0.06336,3
0.1047,0.364,-0.1529,3
0.5384,0.419,0.03159,3
-0.002786,-0.3593,0.2845,3
-0.5538,-0.3568,0.1244,3
-0.2899,0.1074,-0.1969,3
0.4639,0.6511,-0.115,3
0.5177,-0.00008055,0.2405,3
-0.0541,-0.3568,0.37,3
-0.2154,-0.154,-0.02094,3
0.2623,0.3616,-0.2677,3
0.4908,0.3591,-0.115,3
0.03509,-0.457,0.155,3
-0.1457,-0.4338,0.01815,3
0.09617,0.04512,-0.3129,3
0.6423,0.5656,-0.236,3
0.5555,-0.04651,0.133,3
0.2171,-0.4045,0.3395,3
0.3527,-0.1662,-0.01972,3
0.8793,0.441,-0.2677,3
0.9844,0.4972,-0.09425,3
0.3503,-0.3861,0.1965,3
-0.01867,-0.4546,0.06946,3
0.6826,-0.09415,-0.2567,3
1.511,0.6144,-0.1712,3
1.065,0.01092,0.1525,3
0.1365,-0.369,0.3431,3
-0.3155,-0.2102,-0.009948,3
-0.252,0.3493,-0.2494,3
-0.2813,0.5754,-0.06615,3
-0.8763,-0.413,0.2601,3
-1.141,-0.4216,0.1758,3
-1.397,0.1074,-0.1761,3
-1.265,0.5705,-0.1541,3
-1.207,-0.0294,0.1623,3
