@relation 0_Gyroscope_Merge

@attribute gyro_x numeric
@attribute gyro_y numeric
@attribute gyro_z numeric
@attribute activity numeric

@data
0.0131,0.09277,0.1415,1
0.07663,0.1429,0.1086,1
-0.01622,-0.1528,0.007156,1
-0.02478,-0.07705,-0.1602,1
0.06197,0.01458,-0.1578,1
0.07418,0.03413,0.03281,1
-0.007673,0.05001,0.1623,1
0.02409,0.1905,0.1415,1
-0.006451,-0.01841,0.07191,1
-0.08098,-0.1552,-0.07837,1
-0.02233,-0.01108,-0.1822,1
0.02654,0.01947,-0.0466,1
-0.03944,-0.01108,0.1379,1
-0.07242,0.07078,0.1709,1
-0.03089,0.09155,0.1293,1
-0.1323,-0.187,0.05358,1
-0.1579,-0.07094,-0.08203,1
-0.1286,0.03901,-0.0466,1
-0.1164,0.05368,0.1208,1
-0.1506,0.06223,0.1831,1
-0.04677,0.1991,0.1367,1
-0.07242,-0.000081,0.08412,1
-0.2447,-0.1565,-0.07714,1
-0.2374,-0.05506,-0.1981,1
-0.09808,-0.03429,-0.09913,1
-0.008894,-0.04773,0.05725,1
0.0131,0.04635,0.08046,1
0.1145,0.09155,0.05969,1
0.04731,-0.209,-0.02583,1
0.03631,-0.09782,-0.192,1
0.03387,-0.02329,-0.1712,1
0.06441,0.03046,0.02548,1
0.03753,0.07933,0.1415,1
0.05219,0.1954,0.1269,1
0.02043,-0.03307,0.05969,1
-0.0431,-0.1516,-0.09425,1
0.04853,0.00725,-0.2079,1
0.1524,0.05245,-0.0747,1
0.1475,0.02069,0.1134,1
0.09373,0.09521,0.122,1
0.1499,0.1184,0.05603,1
0.09251,-0.165,-0.0356,1
0.08518,-0.06605,-0.1798,1
0.07907,-0.001302,-0.1517,1
0.05952,-0.01596,0.02915,1
-0.01378,0.01702,0.133,1
0.03753,0.1575,0.1171,1
0.05097,-0.03551,0.05725,1
-0.005229,-0.143,-0.09303,1
0.01187,-0.02329,-0.203,1
0.03997,-0.000081,-0.08203,1
0.01554,0.006028,0.07924,1
0.01554,0.116,0.1098,1
0.06685,0.1392,0.08657,1
-0.05288,-0.1675,-0.005061,1
-0.08098,-0.08438,-0.1614,1
-0.04066,-0.03062,-0.1382,1
-0.03089,-0.02329,0.04259,1
-0.08709,0.02435,0.1379,1
-0.02478,0.1649,0.1269,1
-0.04677,-0.04406,0.08168,1
-0.125,-0.1626,-0.0637,1
-0.05654,-0.0404,-0.1822,1
0.02287,0.002363,-0.05515,1
0.004545,-0.000081,0.1281,1
-0.01745,0.1148,0.1538,1
0.04853,0.1282,0.1073,1
-0.06998,-0.1907,-0.01606,1
-0.04921,-0.07949,-0.1993,1
0.03753,-0.001302,-0.1651,1
0.05219,0.01214,0.0548,1
-0.04677,0.04635,0.1684,1
0.005766,0.1807,0.1403,1
-0.006451,-0.05995,0.06946,1
-0.06998,-0.1552,-0.1089,1
-0.001564,-0.02207,-0.2103,1
0.06074,0.0158,-0.05149,1
0.01921,0.01214,0.1318,1
-0.008894,0.127,0.1477,1
0.09617,0.1416,0.1037,1
0.05219,-0.1394,-0.007505,1
0.03997,-0.03673,-0.1834,1
0.05464,0.0158,-0.1309,1
0.04364,0.01336,0.08046,1
-0.01867,0.03413,0.1611,1
0.07052,0.1563,0.1025,1
0.09007,-0.06239,0.03037,1
0.02409,-0.1381,-0.1077,1
-0.004008,-0.02818,-0.1749,1
0.00821,0.01702,-0.0185,1
-0.02966,0.001141,0.1391,1
-0.026,0.1123,0.1244,1
0.07907,0.1074,0.06824,1
-0.04066,-0.1858,-0.01728,1
-0.08098,-0.09049,-0.1798,1
-0.008894,-0.01108,-0.126,1
0.01676,-0.004967,0.07191,1
-0.02966,0.0549,0.1415,1
0.05219,0.1661,0.1,1
0.01798,-0.08194,0.04014,1
-0.08098,-0.143,-0.1114,1
-0.03822,-0.02452,-0.1834,1
0.01921,0.01336,-0.02705,1
-0.04066,0.01214,0.1281,1
-0.02233,0.1453,0.1342,1
0.05586,0.09521,0.1037,1
-0.07975,-0.1723,-0.01117,1
-0.1384,-0.08438,-0.1627,1
-0.1433,-0.05628,-0.09058,1
-0.1665,-0.08316,0.111,1
-0.1738,0.002363,0.1758,1
0.02043,0.1331,0.166,1
0.08518,-0.0404,0.1525,1
-0.09319,-0.1015,-0.009948,1
-0.2031,-0.01108,-0.1114,1
-0.1176,0.01336,-0.008727,1
-0.1714,-0.01596,0.1244,1
-0.1482,0.1013,0.1538,1
-0.004008,0.07689,0.2002,1
-0.04066,-0.1455,0.1281,1
-0.1873,-0.09293,-0.08203,1
-0.1836,-0.03551,-0.07348,1
-0.02356,0.009693,0.144,1
-0.06021,0.07444,0.2979,1
-0.03577,0.1697,0.3578,1
0.04608,-0.03307,0.3053,1
-0.03455,-0.06972,0.09146,1
-0.2667,0.001141,-0.01117,1
-0.2862,0.02802,0.1281,1
-0.1689,0.04757,0.2955,1
-0.06998,0.2088,0.3211,1
0.06563,0.1575,0.271,1
0.1255,-0.002524,0.0829,1
-0.005229,0.07322,-0.08692,1
-0.1836,0.06467,-0.01484,1
-0.1372,0.02802,0.1464,1
-0.07365,0.09155,0.166,1
0.05219,0.1685,0.1501,1
0.1463,-0.05017,0.0939,1
0.1927,-0.01596,-0.06248,1
0.03997,0.09766,-0.04294,1
-0.09808,0.04879,0.144,1
-0.1323,0.02802,0.1843,1
-0.04921,0.1551,0.09512,1
0.1255,0.06834,0.08535,1
0.1279,-0.09538,-0.03194,1
-0.04799,0.004806,-0.1004,1
-0.186,0.01214,0.04014,1
-0.1323,-0.02085,0.1648,1
-0.05654,0.08422,0.1525,1
0.08151,0.1649,0.1611,1
0.1328,-0.07216,0.07924,1
0.04853,-0.02207,-0.08081,1
-0.1604,0.01458,-0.07348,1
-0.1457,0.01825,0.05236,1
0.004545,0.05245,0.05603,1
0.1683,0.1905,0.009599,1
0.2697,0.02191,-0.04904,1
0.3564,-0.1076,-0.2286,1
0.2697,0.002363,-0.2738,1
