-1.078;+4.776;+8.378
-1.202;+4.848;+8.306
-1.284;+4.883;+8.215
-1.372;+4.929;+8.143
-1.466;+4.812;+8.196
-1.435;+4.654;+8.186
-1.348;+4.591;+8.244
-1.882;+4.457;+8.241
-1.198;+4.850;+8.131
-1.118;+4.848;+8.165
-1.425;+4.718;+8.239
-1.483;+4.721;+8.074
-1.499;+4.570;+8.126
-1.854;+4.280;+8.222
-3.387;+3.727;+7.786
-2.467;+4.486;+7.736
-2.807;+5.410;+7.336
-2.563;+6.124;+6.754
-3.238;+6.196;+5.841
-3.566;+6.893;+4.761
-3.669;+7.568;+4.167
-3.981;+7.841;+4.012
-4.529;+7.717;+4.091
-4.852;+7.530;+4.361
-4.840;+7.197;+4.596
-4.907;+6.505;+4.709
-4.965;+5.652;+4.598
-4.855;+5.188;+5.006
-4.129;+4.867;+5.525
-2.721;+4.222;+5.683
-1.329;+3.097;+6.292
-0.3832;+1.083;+7.305
-0.6634;-2.496;+8.936
-0.9772;-7.508;+9.408
-0.4958;-12.61;+11.55
+1.921;-15.25;+14.10
+4.828;-14.34;+15.19
+5.930;-11.29;+13.92
+5.573;-8.232;+11.65
+4.960;-5.980;+12.54
+4.431;-5.906;+9.544
+4.606;-7.068;+10.87
+5.305;-7.432;+11.92
+6.239;-6.876;+12.26
+6.625;-5.626;+11.07
+6.143;-3.648;+9.949
+4.898;-1.286;+9.451
+3.418;+0.7999;+9.412
+1.969;+2.225;+9.736
+0.7664;+2.397;+10.31
-0.02395;+1.820;+10.85
-0.3712;+1.166;+11.49
-0.5030;+0.7760;+11.72
-0.5149;+0.9005;+11.38
-0.6251;+1.643;+10.77
-1.015;+2.814;+10.13
-1.562;+4.067;+9.705
-1.940;+5.073;+9.175
-2.105;+5.489;+8.636
-2.244;+5.420;+8.126
-2.280;+5.039;+7.774
-2.036;+4.402;+7.393
-1.633;+3.789;+7.293
-1.327;+2.975;+7.841
-1.068;+1.945;+7.259
-1.439;+0.9388;+6.486
-2.045;+0.3281;+6.237
-2.369;+0.1365;+5.576
-2.594;+0.5652;+5.188
-2.730;+0.9125;+5.154
-2.259;+0.5221;+2.999
-1.700;-0.1653;+2.299
-0.7832;-0.6419;+3.506
+0.3712;-0.7928;+4.955
+1.059;-0.4574;+5.374
+1.183;+0.5988;+4.677
+1.008;+1.569;+3.396
+0.4814;+2.242;+2.718
-0.06946;+2.081;+1.631
-0.6083;+0.7137;+2.498
-0.5604;-1.181;+3.382
-0.06706;-3.097;+6.476
+0.6395;-4.692;+8.071
+0.8407;-5.022;+8.165
-0.4072;-3.092;+8.323
-2.706;+0.1533;+8.294
-5.142;+3.418;+8.157
-7.520;+5.262;+8.136
-9.848;+5.427;+8.440
-12.64;+5.825;+10.70
-13.36;+7.369;+13.98
-12.06;+8.622;+15.99
-11.81;+8.071;+16.26
-12.53;+6.392;+16.68
-12.40;+4.182;+16.83
-12.12;+2.012;+16.80
-11.81;+0.2132;+16.00
-11.48;-1.377;+14.87
-10.91;-2.563;+13.73
-10.97;-3.801;+13.77
-10.64;-5.679;+13.65
-10.26;-8.088;+14.48
-9.087;-10.99;+15.14
-7.573;-15.50;+15.33
-5.647;-20.87;+15.53
-2.678;-24.65;+14.94
+0.02156;-27.70;+11.13
+1.978;-30.47;+5.825
+3.631;-31.64;+2.055
+5.286;-31.18;+0.01437
+7.417;-29.17;-2.220
+8.203;-26.29;-3.485
+8.234;-22.00;-1.557
+5.715;-17.86;-2.920
+2.563;-14.28;-6.665
+0.7449;-10.13;-11.77
+0.1629;-4.404;-16.76
+1.209;+3.878;-20.52
+5.707;+17.20;-21.80
+11.14;+33.52;-24.95
+7.566;+30.37;-25.87
+1.746;+19.44;-16.71
-2.486;+16.16;-6.548
-8.447;+17.40;-0.2251
-16.92;+21.43;-0.4024
-24.83;+28.70;-8.337
-27.19;+32.23;-14.47
-25.53;+23.94;-15.29
-25.25;+14.32;-12.67
-29.81;+8.059;-8.639
-35.74;+5.391;-3.231
-36.17;+3.719;+0.3305
-32.52;+0.6251;+1.686
-30.41;-3.195;+1.427
-31.20;-5.928;+1.102
-32.91;-8.900;+1.233
-33.34;-13.07;+1.183
-32.36;-17.97;+1.181
-31.55;-23.51;+0.1772
-31.18;-29.05;-3.233
-29.43;-33.51;-9.082
-25.36;-36.30;-12.28
-21.47;-39.44;-12.04
-20.36;-43.99;-12.91
-20.39;-52.36;-18.27
-16.59;-60.55;-22.63
-9.997;-63.37;-26.31
-6.069;-60.24;-33.03
-4.764;-53.86;-39.66
-3.755;-47.26;-41.28
-0.9005;-43.17;-42.14
+2.378;-41.38;-43.13
+4.951;-38.33;-45.18
+5.935;-32.50;-47.15
+5.034;-24.72;-44.88
+2.996;-17.57;-40.91
+1.071;-11.21;-37.21
-0.1964;-5.413;-33.28
-2.285;+0.009580;-31.36
-6.713;+5.798;-32.71
-17.76;+14.38;-35.46
-44.19;+27.35;-35.10
-52.15;+37.97;-31.90
-36.69;+36.34;-15.36
-32.40;+39.01;-9.760
-30.31;+8.007;+5.731
-25.51;-23.19;+8.895
-19.98;-48.89;-19.95
-2.388;-56.53;-33.58
+0.4024;-37.86;-52.83
+1.935;-17.49;-53.29
+0.5485;+4.220;-29.78
-37.18;+21.41;-23.79
-40.95;+31.69;-9.302
-25.57;+21.34;+0.9341
-21.09;+4.163;+4.984
-21.51;-15.55;+8.210
-26.92;-45.39;-6.613
-13.20;-62.23;-17.04
-8.670;-55.00;-42.23
+2.383;-32.05;-45.46
+11.20;+5.202;-40.69
-7.954;+21.01;-22.53
-35.16;+32.00;-9.748
-31.06;+27.26;-3.913
-23.42;+8.272;+2.900
-25.45;-18.88;+8.241
-14.63;-46.25;+6.814
-10.15;-53.90;-20.77
-13.05;-45.68;-54.33
-10.39;-25.21;-49.04
+0.9460;-3.188;-46.55
+2.697;+1.392;-29.06
-37.28;-6.055;-12.59
-13.30;+17.68;-11.68
-16.00;+7.829;-4.718
-11.26;+15.33;+0.1030
-6.558;+10.37;+11.78
-0.6107;+15.01;+11.55
-2.429;+12.75;+18.73
+7.757;+13.72;+18.86
+3.370;+6.045;+18.55
-0.4814;+5.082;+11.43
-2.354;+4.567;+2.900
-2.124;+0.1892;-2.179
-1.509;-2.508;-2.436
-1.356;-1.574;-1.677
-0.9915;+0.004790;-0.1964
+0.1820;+1.890;+1.674
-0.4646;+6.318;+6.864
-0.3832;+7.492;+8.462
-0.1413;+8.989;+10.40
-0.1964;+10.39;+11.68
-0.6658;+11.63;+12.14
-1.487;+12.86;+12.24
-2.230;+14.52;+12.55
-2.479;+16.63;+12.94
-2.184;+18.07;+13.54
-1.593;+18.29;+13.14
+0.1078;+18.28;+13.17
+1.926;+17.70;+14.44
+2.797;+16.60;+15.63
+2.024;+15.77;+16.17
+1.334;+14.53;+15.93
+1.653;+13.06;+13.53
+1.890;+11.78;+9.360
+2.009;+10.35;+4.491
+1.983;+8.438;-0.4239
+1.554;+6.416;-6.486
+0.6850;+4.273;-13.11
-0.2515;+1.794;-20.68
-0.5125;-0.5820;-26.60
-0.4982;-2.613;-29.37
-1.183;-4.960;-28.60
-3.319;-7.020;-26.47
-5.789;-5.051;-22.55
-8.071;+0.1293;-15.69
-8.986;+3.463;-11.39
-11.95;+1.296;-10.52
-15.12;-2.587;-8.098
-16.11;-3.480;-3.837
-14.17;+0.1413;-0.9293
-12.08;+5.156;-2.900
-11.41;+8.299;-9.891
-12.61;+8.526;-16.38
-14.10;+3.049;-11.70
-15.96;-8.675;-6.878
-19.12;-20.76;-5.391
-20.35;-28.86;-2.802
-19.68;-37.18;-0.9317
-16.41;-43.20;+1.557
-12.22;-48.35;+6.452
-8.117;-52.86;+3.878
-7.094;-55.16;-2.050
-8.507;-55.58;-7.537
-10.14;-56.94;-14.14
-11.66;-61.10;-14.87
-12.17;-65.98;-11.48
-10.02;-69.71;-15.40
-8.301;-71.52;-18.28
-6.938;-68.71;-18.69
-5.092;-63.17;-19.55
-3.240;-57.48;-21.99
-0.8598;-51.34;-23.82
+2.563;-43.50;-24.56
+5.348;-36.61;-24.38
+6.687;-30.86;-24.53
+6.627;-25.51;-23.38
+5.238;-22.14;-23.82
+2.603;-18.52;-25.64
-0.06706;-14.71;-27.75
-2.512;-11.42;-29.52
-9.468;+8.105;-0.2563
-6.138;+9.329;+7.913
-9.331;+17.02;+20.05
-2.510;+23.50;+32.92
+1.027;+22.37;+29.94
+6.217;+9.403;+15.18
+2.270;-2.544;-0.8215
+0.1820;-12.04;-8.289
-5.324;-8.893;-7.022
-1.420;-3.018;-1.586
-1.365;+7.499;+2.527
-0.6634;+8.936;+7.525
-0.3090;+15.71;+10.83
+0.4742;+20.11;+12.47
+1.334;+18.67;+15.63
+2.287;+15.98;+14.32
+0.8167;+9.173;+8.088
-0.2563;-0.8550;-0.1317
-0.7305;-8.033;-3.978
-2.692;-5.159;-4.862
+0.1126;-3.003;-2.021
-1.981;+5.853;+3.411
-3.027;+16.26;+14.16
-5.367;+26.52;+19.58
-2.972;+26.77;+21.43
-0.1605;+15.31;+15.34
+1.420;+5.195;+3.921
+3.118;-7.283;-4.009
-0.6251;-8.215;-5.362
-0.9915;-6.047;-6.208
-0.9676;-1.557;-7.202
-1.803;-0.5724;-10.48
-4.095;-6.007;-14.61
-17.71;-17.28;-3.015
-33.88;-45.79;-2.577
-35.27;-78.47;-20.30
-16.00;-75.70;-12.81
-3.073;-56.04;-21.96
+1.775;-48.79;-19.39
+9.015;-41.63;-17.43
+17.56;-36.24;-17.50
+24.00;-29.77;-21.47
+21.78;-21.59;-28.62
+15.12;-13.47;-35.05
+10.10;-6.735;-38.44
+6.989;-1.679;-39.32
+4.424;+1.636;-39.02
+0.9388;+4.107;-39.98
-4.050;+8.112;-42.88
-12.08;+14.10;-43.92
-27.11;+22.37;-41.12
-43.31;+35.10;-40.68
-33.08;+41.13;-29.15
-25.87;+36.04;-18.76
-23.81;+38.04;-15.26
-27.54;+40.00;-12.17
-34.05;+33.74;-7.417
-35.28;+25.73;-1.938
-35.26;+19.26;+2.414
-39.61;+12.86;+5.298
-45.37;+6.347;+8.900
-49.49;-3.578;+11.78
-51.98;-17.74;+12.89
-58.49;-36.39;+12.24
-57.57;-60.18;+3.399
-47.15;-74.32;-2.302
-43.56;-78.33;-9.355
-38.51;-78.19;-18.65
-31.55;-78.47;-20.58
-22.89;-78.47;-20.40
-11.69;-78.47;-18.75
-4.536;-78.47;-21.82
-2.627;-72.77;-24.86
-3.576;-64.29;-30.36
-3.815;-56.46;-32.46
-2.453;-47.29;-32.18
+0.1126;-38.85;-32.32
+3.272;-30.26;-31.98
+6.043;-19.88;-31.16
+8.842;-9.812;-32.03
+10.08;-2.285;-33.29
+7.619;+2.900;-34.93
+1.506;+6.196;-36.43
-4.972;+9.542;-38.48
-13.67;+14.55;-39.82
-32.01;+22.45;-37.25
-49.01;+34.53;-42.69
-34.73;+39.11;-29.22
-26.12;+34.00;-18.37
-24.23;+36.02;-19.69
-30.57;+38.87;-19.68
-33.99;+35.42;-17.52
-28.79;+29.95;-12.14
-24.43;+26.52;-7.487
-22.94;+23.84;-4.014
-23.43;+19.68;-2.019
-25.11;+14.90;-1.545
-26.06;+10.18;-1.866
-26.68;+5.259;-0.5532
-27.45;-0.7832;+2.721
-27.44;-7.638;+6.016
-27.61;-15.63;+9.147
-28.30;-25.62;+11.94
-27.91;-36.92;+11.05
-26.17;-47.88;+4.220
-28.66;-59.23;+0.3904
-32.33;-65.44;-2.908
-30.81;-68.49;-14.77
-28.31;-72.42;-18.58
-22.94;-73.75;-15.68
-20.31;-76.12;-19.86
-16.52;-72.02;-24.63
-12.20;-63.30;-29.80
-8.799;-55.70;-34.36
-6.263;-50.18;-35.53
-3.794;-45.64;-36.18
-2.259;-40.95;-36.23
-1.430;-34.73;-35.15
-0.8742;-26.77;-33.26
+0.2084;-18.20;-32.92
+1.959;-9.879;-33.91
+3.408;-1.672;-34.93
+1.123;+5.271;-33.33
-4.855;+11.06;-35.76
-12.99;+15.84;-39.80
-30.10;+22.18;-40.60
-47.73;+32.60;-40.30
-30.90;+44.07;-15.64
-24.23;-9.630;+3.607
-24.63;-15.88;+4.919
-25.32;-22.70;+5.441
-25.47;-31.25;+2.144
-25.89;-39.11;-3.813
-28.17;-45.03;-9.432
-32.63;-52.23;-13.57
-30.65;-58.39;-18.12
-25.77;-65.74;-19.91
-20.39;-70.23;-15.75
-17.82;-73.12;-15.91
-16.39;-70.93;-18.70
-14.96;-64.36;-24.22
-13.75;-57.23;-28.85
-12.13;-49.74;-30.43
-9.915;-44.33;-30.41
-7.168;-41.85;-30.41
-3.669;-38.40;-30.93
-1.018;-32.58;-34.80
+0.9867;-23.81;-37.29
+3.025;-15.06;-38.15
+5.439;-7.207;-37.60
+6.246;-1.128;-36.91
+3.169;+2.369;-36.60
-2.151;+5.207;-39.46
-9.640;+9.307;-43.27
-22.18;+15.63;-43.96
-46.98;+28.15;-42.63
-41.69;+40.72;-33.12
-25.79;+33.81;-23.94
-23.60;+33.44;-22.21
-27.03;+37.76;-17.56
-31.14;+36.37;-14.27
-28.00;+31.29;-9.578
-22.63;+27.46;-5.089
-19.73;+23.84;-1.394
-19.59;+18.72;+2.395
-21.44;+13.35;+4.603
-23.57;+8.311;+6.052
-24.78;+2.618;+6.390
-25.20;-3.106;+7.769
-25.02;-9.283;+10.70
-25.93;-17.16;+15.47
-26.62;-25.89;+18.91
-25.25;-33.30;+18.58
-22.64;-39.90;+14.72
-22.17;-46.04;+11.07
-22.97;-49.09;+6.474
-24.68;-52.63;-2.167
-24.10;-59.02;-14.67
-20.89;-64.94;-21.41
-16.87;-65.25;-22.67
-15.58;-63.55;-25.73
-13.28;-59.01;-28.27
-10.75;-54.92;-34.48
-8.466;-50.53;-39.48
-5.125;-44.14;-42.21
-0.6371;-35.74;-42.49
+4.088;-27.65;-39.87
+9.585;-21.21;-36.89
+14.97;-15.98;-34.43
+16.50;-11.63;-32.67
+12.40;-8.107;-32.24
+7.913;-4.764;-31.22
+4.728;-0.9245;-29.77
+1.253;+3.066;-30.12
-3.411;+7.164;-31.95
-10.49;+11.32;-32.73
-24.13;+16.75;-31.47
-45.45;+27.34;-32.23
-38.58;+31.67;-22.76
-28.01;+27.92;-12.80
-25.07;+30.72;-11.90
-28.21;+32.95;-10.28
-29.97;+30.57;-7.283
-26.22;+25.76;-2.323
-29.22;+4.857;+6.620
-28.00;-0.7760;+8.857
-27.21;-6.862;+10.87
-26.91;-14.50;+11.73
-26.12;-23.28;+10.33
-25.15;-33.22;+5.990
-24.38;-42.08;-1.013
-24.69;-49.06;-5.647
-24.51;-54.62;-10.53
-22.83;-60.28;-16.73
-19.90;-65.90;-19.41
-15.34;-67.30;-20.83
-12.56;-66.35;-22.36
-11.79;-63.74;-26.24
-9.757;-58.93;-30.20
-7.506;-54.02;-33.21
-5.439;-48.35;-35.30
-3.300;-43.14;-37.13
-0.8215;-37.06;-36.76
+1.281;-30.35;-34.22
+2.721;-24.50;-32.88
+4.519;-17.95;-31.64
+6.208;-11.20;-31.02
+6.759;-4.771;-30.19
+5.212;+1.164;-29.38
+0.8335;+5.954;-30.65
-5.204;+9.899;-35.10
-13.71;+14.84;-37.92
-27.77;+23.55;-37.01
-36.46;+35.13;-35.26
-26.06;+36.26;-23.31
-21.08;+32.85;-16.39
-22.67;+34.41;-14.23
-27.66;+36.04;-13.86
-30.70;+34.00;-10.83
-27.64;+29.43;-6.332
-25.47;+24.57;-1.473
-26.62;+19.35;+3.334
-30.99;+14.30;+7.425
-32.90;+9.360;+8.648
-32.91;+3.034;+9.319
-32.96;-3.921;+11.11
-33.50;-10.93;+13.76
-32.91;-17.65;+14.73
-30.76;-23.47;+12.06
-30.49;-30.30;+7.202
-31.96;-37.32;+1.806
-31.43;-42.14;-3.305
-28.17;-45.66;-9.990
-25.59;-52.99;-16.30
-22.78;-60.24;-16.30
-17.28;-62.43;-21.20
-14.70;-61.64;-25.24
-15.29;-59.06;-28.47
-15.04;-54.78;-34.38
-12.54;-50.61;-38.29
-8.830;-48.34;-38.36
-4.414;-45.82;-37.41
-0.5053;-43.49;-38.51
+2.651;-38.80;-38.48
+4.052;-32.04;-38.66
+4.910;-23.81;-35.93
+6.723;-16.10;-33.47
+9.175;-9.994;-32.45
+10.41;-4.613;-30.72
+8.378;+0.5173;-28.88
+3.288;+4.306;-26.91
-2.599;+7.070;-27.50
-9.764;+10.54;-29.08
-26.93;+37.58;-6.622
-27.78;+33.22;-3.878
-24.65;+27.78;+0.1341
-22.57;+23.57;+3.149
-23.11;+19.84;+4.620
-24.81;+15.39;+4.311
-26.08;+10.06;+3.693
-26.58;+3.830;+4.270
-26.82;-2.778;+6.261
-27.61;-9.190;+8.490
-27.14;-14.96;+9.305
-25.58;-20.76;+6.641
-25.02;-28.08;+1.926
-26.15;-36.48;-1.677
-27.30;-42.72;-5.362
-27.75;-48.19;-10.88
-25.71;-52.05;-19.37
-23.97;-55.46;-24.94
-22.37;-57.47;-27.16
-23.60;-58.92;-30.74
-23.59;-56.88;-35.76
-20.00;-52.80;-39.77
-15.63;-48.94;-42.82
-11.08;-44.25;-42.11
-6.608;-38.88;-38.81
-2.151;-33.34;-37.29
+2.512;-27.52;-37.15
+7.190;-19.87;-36.19
+11.45;-11.79;-34.28
+13.60;-5.089;-32.17
+12.84;-0.9844;-30.30
+9.468;+1.392;-28.28
+5.552;+3.384;-27.19
+1.830;+5.916;-27.29
-2.498;+10.83;-29.57
-20.08;+36.33;-9.784
-20.28;+39.42;-6.469
-23.83;+36.81;-2.352
-26.47;+30.91;+0.1317
-28.54;+24.42;+0.6826
-29.97;+18.46;+1.784
-30.78;+13.50;+3.597
-30.91;+7.817;+5.504
-30.66;+0.8095;+7.065
-29.98;-7.530;+7.537
-30.14;-17.47;+5.645
-31.06;-28.59;+3.193
-31.61;-40.56;+0.4215
-29.42;-49.51;-1.818
-24.99;-54.73;-6.622
-21.12;-59.96;-11.91
-17.35;-64.61;-12.08
-12.91;-66.48;-13.98
-9.798;-66.61;-18.31
-7.884;-63.91;-22.84
-6.057;-61.06;-29.40
-4.340;-57.23;-34.94
-3.161;-53.10;-39.74
-1.705;-45.95;-41.63
+0.2754;-38.26;-41.49
+2.788;-29.96;-39.72
+5.940;-20.66;-38.38
+9.372;-11.04;-36.23
+11.74;-3.372;-33.52
+11.16;+2.045;-32.72
+6.740;+5.801;-31.48
+1.444;+8.950;-31.24
-3.803;+12.48;-32.02
-10.32;+17.26;-32.40
-18.47;+23.22;-31.96
-28.81;+30.52;-29.61
-30.96;+35.61;-25.67
-24.59;+33.39;-19.11
-21.52;+31.37;-14.86
-22.40;+34.00;-11.19
-26.79;+35.08;-8.201
-28.67;+29.45;-5.717
-27.70;+23.38;-0.5149
-25.83;+19.06;+3.990
-25.20;+15.68;+6.385
-26.06;+11.62;+9.036
-26.54;+6.009;+12.28
-26.37;-1.118;+14.79
-26.26;-8.440;+16.33
-24.61;-14.88;+17.22
-22.16;-20.90;+17.44
-18.44;-25.95;+14.89
-16.06;-31.37;+12.31
-15.35;-37.99;+8.771
-15.30;-45.39;+5.188
-15.92;-55.48;+1.978
-15.51;-63.86;+1.102
-13.16;-68.01;-4.601
-9.609;-68.44;-9.012
-6.543;-70.07;-12.17
-3.863;-70.74;-15.09
-2.055;-64.91;-15.45
-1.083;-58.40;-12.46
-0.1653;-55.59;-8.294
-1.351;-55.61;-3.729
-2.836;-55.26;-1.334
-2.275;-50.54;-0.4503
-0.05269;-42.30;-2.172
+1.818;-33.07;-3.655
+3.013;-25.62;-5.959
+1.612;-18.98;-6.320
-1.394;-14.67;-8.016
-5.885;-13.05;-7.585
-10.70;-13.40;-8.383
-16.58;-14.22;-9.820
-19.20;-13.11;-13.37
-19.89;-8.368;-16.80
-20.66;-1.130;-19.87
-16.37;+4.131;-19.50
-12.12;+3.916;-14.93
-11.15;-1.420;-14.00
-11.41;-5.492;-12.69
-9.587;-6.265;-10.60
-4.074;+1.684;-3.195
-2.706;+3.401;-2.050
-1.523;+5.130;-0.2251
-0.6730;+6.098;+1.935
-0.6538;+6.220;+5.118
-1.277;+5.667;+8.016
-1.140;+6.081;+9.321
-0.1485;+7.724;+8.943
+1.411;+9.776;+8.981
+2.788;+12.78;+10.01
+3.394;+16.04;+11.64
+3.827;+17.69;+13.20
+2.280;+17.09;+13.53
+0.4455;+16.53;+13.73
+0.4119;+16.49;+13.63
+2.053;+17.00;+13.62
+4.220;+17.29;+14.57
+4.785;+16.54;+16.48
+3.346;+14.27;+18.43
+0.6658;+12.21;+19.36
-1.004;+11.74;+19.41
-0.8263;+11.12;+18.05
-0.1964;+9.592;+16.22
+0.07425;+8.177;+14.83
+0.3808;+7.784;+13.28
+0.6778;+7.638;+11.04
+0.6227;+7.410;+8.557
+0.7975;+6.955;+5.774
+1.473;+5.978;+3.061
+2.167;+4.634;+1.320
+2.189;+3.166;+0.06227
+1.820;+1.803;-1.130
+1.332;+0.2802;-1.554
+1.198;-1.511;-2.129
+1.097;-2.599;-3.181
+1.030;-2.783;-3.717
+1.186;-3.152;-4.440
+0.6491;-3.863;-4.761
-0.3976;-4.321;-4.706
-1.169;-4.072;-4.237
-1.679;-3.413;-4.093
-2.019;-2.682;-4.790
-1.928;-1.583;-5.753
-1.756;-0.6083;-6.337
-1.868;+0.1078;-6.732
-2.127;+0.7329;-7.449
-2.232;+1.538;-7.386
-2.326;+2.361;-7.140
-2.965;+2.711;-7.051
-4.122;+2.548;-6.924
-5.710;+0.9652;-6.184
-8.852;-4.045;-7.185
-14.88;-11.15;-5.607
-17.15;-16.93;-2.361
-19.06;-24.14;+3.693
-19.30;-34.69;+8.215
-21.55;-50.55;+14.92
-15.55;-67.19;+7.645
-8.143;-78.47;+3.925
-0.5413;-78.47;+3.734
+4.124;-68.89;+5.734
+6.708;-58.04;+5.657
+10.17;-50.04;+3.861
+16.37;-43.71;+1.423
+21.59;-37.90;-0.7257
+23.70;-28.93;-3.837
+23.24;-18.32;-6.996
+22.85;-8.270;-11.02
+20.36;-0.2946;-15.13
+15.14;+5.667;-17.79
+9.518;+10.10;-18.32
+4.814;+13.96;-18.55
+0.2419;+17.92;-18.43
-4.816;+22.11;-18.57
-10.85;+25.95;-17.67
-18.92;+29.54;-16.45
-25.53;+30.90;-14.62
-25.37;+29.79;-11.10
-21.58;+24.50;-6.261
-19.74;+19.73;-3.341
-21.20;+17.69;-0.8407
-23.95;+16.54;+0.2108
-25.78;+13.57;+1.418
-25.77;+8.107;+2.479
-24.41;+2.395;+3.530
-22.87;-2.869;+4.266
-21.81;-8.675;+4.807
-20.73;-15.07;+4.838
-19.73;-21.59;+2.819
-19.64;-29.66;-3.126
-22.31;-40.90;-8.711
-23.34;-48.91;-13.44
-21.45;-54.40;-22.61
-19.07;-57.46;-28.76
-16.37;-57.03;-33.61
-14.62;-56.42;-35.18
-12.55;-57.23;-38.71
-8.327;-55.11;-42.26
-3.925;-48.47;-42.84
