acceleration_x,acceleration_y,acceleration_z,activity
-0.277,3.899,6.24,4
-1.982,3.841,11.22,4
0.545,2.711,9.133,4
-1.733,4.512,8.194,4
0.737,1.887,13,4
-1.139,5.373,4.401,4
0.833,1.696,13.73,4
0.469,5.259,0.858,4
0.794,1.294,17.08,4
0.699,5.086,0.724,4
-0.181,1.677,17.91,4
0.89,4.875,1.49,4
-1.331,2.673,15.15,4
0.22,4.339,4.421,4
-1.484,2.96,13.79,4
0.201,3.228,7.217,4
-2.001,3.784,10.99,4
0.009,3.228,7.083,4
-1.752,4.665,7.179,4
0.756,2.232,10.8,4
-0.488,5.182,3.539,4
1.024,1.543,14.59,4
-0.392,5.201,3.156,4
0.66,1.543,17.04,4
0.718,5.086,0.954,4
0.354,1.504,18,4
0.814,4.837,1.892,4
-0.43,2.27,16.05,4
-0.047,4.148,5.148,4
-1.541,3.247,12.43,4
0.316,3.841,5.532,4
-1.484,3.918,9.535,4
0.354,2.864,8.462,4
-1.599,4.128,8.998,4
0.469,2.194,11.6,4
-0.928,4.914,5.359,4
0.718,1.504,15.99,4
-0.756,5.105,4.497,4
0.737,1.313,17.1,4
0.909,5.01,0.877,4
0.181,1.581,17.81,4
1.024,4.895,1.413,4
-1.273,2.539,16.26,4
0.028,4.818,3.329,4
-2.059,3.65,12.64,4
-0.43,3.86,5.972,4
-1.905,3.765,11.47,4
0.201,2.577,9.611,4
-1.024,4.397,7.773,4
0.162,2.749,10.11,4
-0.392,5.182,3.329,4
0.047,1.945,14.25,4
-0.411,5.278,3.195,4
-0.507,1.811,17.69,4
0.622,5.105,0.705,4
-0.737,1.964,17,4
0.794,5.163,0.628,4
-1.637,2.424,16.68,4
0.162,3.937,5.474,4
-1.81,3.209,12.5,4
0.086,2.96,8.52,4
-2.116,4.358,8.634,4
-0.047,3.056,8.634,4
-1.254,4.99,5.34,4
0.009,2.194,11.91,4
-0.737,4.971,4.823,4
-0.028,1.638,16.28,4
0.584,5.105,1.586,4
-1.005,2.117,16.85,4
1.063,4.856,1.816,4
-0.928,2.021,17.87,4
0.143,4.799,2.831,4
-1.522,2.385,16.35,4
0.43,4.607,3.214,4
-1.656,3.401,12.16,4
0.009,3.784,5.915,4
-2.02,4.435,8.692,4
0.162,3.017,8.462,4
-1.81,4.435,8.271,4
0.086,2.385,11.47,4
-0.679,5.01,4.708,4
0.201,2.156,12.14,4
0.277,5.259,1.643,4
-0.124,1.715,16.72,4
1.12,5.144,0.666,4
-0.584,1.983,18.06,4
0.909,5.163,1.107,4
-1.676,2.654,16.35,4
0.124,4.952,3.022,4
-1.331,2.596,15.61,4
-0.411,4.033,5.512,4
-2.097,3.592,12.48,4
-0.258,3.113,8.175,4
-1.752,4.358,8.366,4
-0.124,3.037,8.615,4
-0.718,5.067,4.306,4
-0.067,2.098,12.79,4
-0.526,5.201,3.31,4
-0.162,1.619,17.66,4
0.603,5.239,0.264,4
-0.699,1.849,18.77,4
0.756,5.029,0.934,4
-0.852,2.156,17.33,4
-0.009,4.607,3.674,4
-1.656,2.807,14.74,4
0.067,4.454,4.172,4
-2.116,3.899,11.07,4
-0.22,3.477,7.006,4
-1.292,4.607,7.485,4
-0.201,2.826,9.937,4
-1.426,4.722,6.796,4
0.009,1.849,13.35,4
-0.277,5.22,3.367,4
-0.239,2.098,14.11,4
0.565,5.297,-0.118,4
0.239,1.523,17.6,4
0.775,5.01,0.8,4
-0.565,1.811,18.86,4
0.66,5.144,0.934,4
-1.446,2.615,16.3,4
-0.411,4.741,3.559,4
-2.116,3.86,11.45,4
-0.43,3.458,6.585,4
-1.944,3.803,10.9,4
-0.201,2.788,9.362,4
-1.656,4.626,7.083,4
-0.22,2.941,9.707,4
-0.565,5.373,3.444,4
-0.162,2.251,13.33,4
0.737,5.335,0.111,4
-0.181,1.753,17.75,4
0.852,5.239,-0.041,4
-0.89,2.06,18.48,4
0.373,5.508,1.126,4
-0.794,2.251,16.26,4
0.277,4.454,4.133,4
-1.273,2.692,14.76,4
-0.488,3.86,5.895,4
-2.327,3.975,11.43,4
-0.277,3.65,5.876,4
-1.503,4.492,8.002,4
-0.009,2.711,9.86,4
-1.197,4.569,7.064,4
-0.354,2.117,13.4,4
-0.277,5.144,4.382,4
-0.622,2.136,16.35,4
1.082,5.067,1.011,4
-0.411,1.849,16.87,4
0.718,5.22,0.954,4
-0.89,2.424,17.54,4
0.641,5.431,1.432,4
-1.216,2.615,16.01,4
0.067,4.914,3.233,4
-1.982,3.707,12.26,4
-0.43,4.033,5.781,4
-2.001,4.109,11.56,4
-0.22,3.401,8.903,4
-1.005,4.55,7.753,4
-0.277,3.343,9.133,4
-0.143,5.105,4.631,4
-0.45,2.519,12.47,4
0.718,5.259,1.375,4
-0.354,2.117,16.26,4
0.699,5.354,1.318,4
-1.254,2.519,17.67,4
0.794,5.297,1.777,4
-1.35,2.443,17.54,4
0.143,4.895,3.788,4
-2.135,3.171,14.52,4
-0.181,3.841,6.259,4
-2.365,4.167,10.72,4
-0.009,3.573,6.662,4
-1.101,4.78,6.738,4
0.009,2.788,10.36,4
-1.158,4.99,6.164,4
0.105,1.849,14.34,4
0.296,5.45,2.294,4
-0.986,2.041,18.71,4
0.775,5.393,0.341,4
-0.66,2.002,17.62,4
0.775,5.067,1.413,4
-1.676,2.117,18.29,4
0.181,5.163,1.72,4
-2.231,3.19,13.61,4
-0.296,4.263,5.014,4
-2.499,4.416,9.631,4
-0.143,3.324,7.6,4
-1.963,4.263,9.477,4
0.009,2.558,10.7,4
-1.273,5.086,5.819,4
-0.124,2.634,10.82,4
-0.181,5.488,1.95,4
-0.047,1.983,14.92,4
0.469,5.603,1.337,4
-0.66,2.156,17.67,4
0.852,5.393,0.724,4
-1.58,2.462,17.64,4
0.277,5.335,1.854,4
-1.426,2.462,17.43,4
-0.067,4.454,4.172,4
-1.58,3.132,13.58,4
-0.047,3.554,6.336,4
-1.829,3.975,10.3,4
-0.584,3.535,6.662,4
-1.733,4.703,7.389,4
-0.852,2.826,10.4,4
-1.388,4.818,6.125,4
-0.756,2.194,13.81,4
-0.124,5.124,2.658,4
-0.833,2.079,16.62,4
0.009,5.163,2.084,4
-0.507,1.907,15.4,4
