gyro_x,gyro_y,gyro_z,acceleration_x,acceleration_y,acceleration_z,activity
0.1659,1.083,0.9087,-0.05509,0.01437,9.935,1
-1.626,1.24,3.603,-1.813,7.463,6.076,1
-1.613,1.195,5.517,-0.08143,0.02156,9.877,1
-2.98,0.8091,5.433,-0.1006,0.00958,9.858,1
-3.659,-0.2636,3.917,-0.06467,0.01677,9.935,1
-1.221,-0.8977,2.322,-0.0503,-0.03353,9.844,1
-1.207,-1.146,1.809,-0.05988,0.04551,9.882,1
-0.9177,-1.035,1.741,-0.07904,-0.02635,9.791,1
-1.378,-0.817,0.7609,-7.472,0.1413,6.359,1
-0.5573,-0.2465,-0.7101,-6.464,-10.1,-4.414,1
0.08287,0.1762,-2.295,-0.05988,0.02635,9.884,1
1.428,0.5208,-3.536,-0.0503,0.01916,9.836,1
2.057,0.5513,-4.235,-1.078,-8.332,-5.037,1
2.769,0.3497,-4.538,0.7808,7.029,7.633,1
2.311,0.4389,-4.271,-0.05748,0.03353,9.863,1
1.12,0.7468,-1.622,-1.542,7.528,6.117,1
-0.2384,0.8421,1.146,-0.0503,0.002395,9.851,1
-1.015,0.478,3.119,-0.08143,0.03353,9.82,1
-0.2287,0.4694,4.541,-0.07185,0.002395,9.944,1
-0.5011,0.4829,4.421,-0.05988,0.01916,9.911,1
-2.109,0.06261,3.015,-0.07904,0.01437,9.832,1
-1.595,-0.4505,1.721,-0.01677,0.04311,9.911,1
-0.3227,-0.9074,1.412,-0.09101,0.05988,9.856,1
-1.273,-0.7755,1.907,-7.741,0.1078,6.637,1
-3.486,0.1469,1.669,-2.067,7.312,5.846,1
-0.2067,0.9435,-0.3863,-0.07185,0.007185,9.841,1
0.7878,0.8763,-2.914,-0.07664,-0.02635,9.899,1
0.7426,0.9166,-4.832,-0.07425,0.02156,9.899,1
1.485,0.7639,-6.102,-0.05748,0.04551,9.93,1
2.551,0.346,-6.938,-0.04311,0.03593,9.915,1
5.443,-0.3125,-6.392,-7.631,0.4191,6.28,1
5.298,-0.8464,-3.37,-0.03832,0.02395,9.836,1
0.6412,-0.09744,0.1512,3.312,2.17,10.17,1
-1.766,1.532,3.12,-0.03114,0.03832,9.872,1
-1.365,2.014,5.425,-0.07664,0.03114,9.853,1
-0.9837,2.584,6.746,-0.02156,0.02874,9.911,1
-2.423,1.966,5.589,-0.07664,0.02156,9.896,1
-2.309,0.6319,3.549,-0.05509,0.002395,9.915,1
-2.297,-0.3381,2.626,-0.08862,-0.002395,9.856,1
-2.375,-0.8891,2.265,-0.08143,0.03114,9.937,1
-2.19,-1.076,1.164,-25.99,16.66,-4.153,1
-2.1,-0.3662,-0.6673,-0.07425,0.01916,9.896,1
-0.2348,0.445,-2.291,-0.03832,-0.00958,9.834,1
1.55,1.223,-3.387,-0.04551,-0.00958,9.882,1
2.67,1.519,-4.08,-0.02874,-0.002395,9.875,1
3.412,1.63,-4.433,-0.07185,0.01677,9.87,1
5.094,2.041,-3.74,-0.06946,0.01437,9.935,1
5.533,2.496,-1.642,-2.771,-6.421,-6.984,1
2.411,0.9508,0.06448,-0.007185,-0.007185,9.839,1
-1.565,-0.1903,0.8916,-0.07185,-0.007185,9.944,1
-2.159,-0.6436,1.506,-0.07904,0.02156,9.863,1
-2.362,-0.5079,1.968,-7.075,0.3425,6.428,1
-2.693,-0.2807,2.513,-0.05509,0,9.906,1
-2.574,-0.5287,3.651,-0.07185,0.01198,9.913,1
-2.066,-0.9588,4.42,-0.03114,0.03353,9.908,1
-4.208,-0.5079,2.156,-0.05748,0.03593,9.863,1
-3.111,0.1396,-0.8323,-0.03593,0.04072,9.882,1
1.274,0.2996,-2.574,-2.491,-5.303,12.38,1
2.749,0.2715,-3.479,-0.06467,0.06467,9.834,1
0.789,-0.1854,-4.215,-3.042,0.7161,8.931,1
2.575,-0.4493,-4.848,-0.103,0.03832,9.841,1
6.521,-0.8158,-5.157,-1.899,7.413,6.021,1
6.866,-0.5348,-3.808,-0.07185,-0.01437,9.891,1
2.264,0.7065,-0.2226,-0.08143,-0.01916,9.87,1
-1.343,1.127,2.73,-0.06227,0.01198,9.911,1
-2.445,1.669,4.185,-0.08143,0.04311,9.877,1
-3.244,1.954,5.447,-0.08622,0.02874,9.879,1
-2.973,1.129,5.769,-0.05748,0.02874,9.86,1
-1.785,0.5537,5.097,-1.806,7.561,6.026,1
-2.345,0.2007,4.309,-0.07664,0.00958,9.894,1
-4.105,-0.7388,3.061,-0.06467,0.01677,9.877,1
-3.02,-0.8989,0.9356,-0.08143,0.01677,9.877,1
-0.7125,-0.172,-1.152,-0.1126,0.0479,9.846,1
0.9271,0.131,-2.891,-0.08862,-0.01437,9.899,1
2.17,-0.1964,-4.615,-0.007185,0.0479,9.884,1
2.287,-0.9563,-6.35,-0.05269,0.02635,9.875,1
2.712,-1.252,-7.482,-0.05748,-0.002395,9.925,1
3.329,-1.136,-6.485,-0.05988,-0.007185,9.853,1
2.756,-0.5593,-2.769,-0.05748,0.04551,9.915,1
-2.161,0.2898,0.3271,-1.586,7.504,6.17,1
-1.217,1.067,3.072,-0.05748,0.03114,9.887,1
-0.214,2.34,5.173,-9.161,0.7329,7.365,1
-2.254,2.345,5.735,-0.04072,0.02874,9.829,1
-2.295,1.571,5.499,-0.03832,0.01677,9.858,1
-1.171,0.9826,4.344,-0.1102,0.007185,9.822,1
-3.772,-0.1707,2.062,-0.09101,-0.01198,9.848,1
-2.472,-0.6045,0.2233,-2.302,6.043,7.393,1
-0.2262,-0.6448,-0.7333,-0.0958,0.01437,9.872,1
-0.44,-0.6387,-1.87,-0.04072,0.06946,9.832,1
-0.3692,-0.4945,-3.546,-0.08143,0.05748,9.867,1
2.132,-0.4407,-5.57,-0.05509,-0.01677,9.908,1
3.268,-0.9184,-7.42,-3.509,-6.153,-6.114,1
3.815,-0.9893,-7.818,-0.05988,-0.00479,9.887,1
2.408,-0.03269,-4.873,-0.03114,0.01916,9.872,1
-1.989,1.81,-0.03326,-0.02635,0.02635,9.839,1
-3.397,2.449,3.858,-8.44,1.217,7.058,1
-1.099,2.267,6.237,-0.07664,0.07185,9.872,1
-0.831,2.186,6.854,0.05748,-0.09101,9.568,1
-2.769,1.673,5.887,-1.82,7.568,6.038,1
-2.131,0.6038,4.198,-0.07425,-0.01677,9.851,1
-1.398,-0.009476,2.648,-0.08622,0.01437,9.877,1
-1.251,-1.009,1.066,-0.06227,0.06467,9.836,1
-1.024,-1.414,-0.2593,-0.09101,0.0503,9.901,1
-1.116,-1.364,-1.278,-0.06227,-0.04311,9.899,1
-1.184,-1.081,-2.502,-4.299,-5.806,-6.673,1
-0.8591,-0.3845,-3.827,-0.01916,0.05988,9.872,1
-0.3704,0.5928,-5.267,-0.07425,0.002395,9.884,1
1.305,1.408,-6.613,-1.48,7.221,6.189,1
3.546,1.635,-6.253,-1.806,5.801,4.517,1
4.182,1.182,-2.835,-0.04311,-0.01198,9.896,1
-1.96,1.51,0.8953,-0.03832,0.01677,9.856,1
-4.69,1.433,4.201,-0.07425,0.01916,9.867,1
0.3455,1.094,6.497,-0.0503,0.02635,9.882,1
3.33,1.644,6.728,-0.06227,0.03832,9.851,1
-0.04174,1.464,4.882,-0.04072,0.04551,9.853,1
-1.736,0.2874,3.137,-0.07425,0.00479,9.86,1
-0.8432,-0.4444,2.49,-0.06467,0.02635,9.908,1
-1.402,-0.734,1.957,-0.08622,0.002395,9.894,1
-3.428,-0.42,0.4237,-0.06467,0.0479,9.891,1
-1.037,-0.2245,-1.657,-0.01437,0.00479,9.846,1
0.07921,-0.2001,-3.537,-7.518,0.3808,6.414,1
0.756,-0.2135,-4.799,-0.08383,0.002395,9.851,1
1.9,-0.2282,-5.194,-0.05269,0.05988,9.856,1
3.291,0.03084,-4.176,-0.08143,0.00958,9.92,1
5.884,0.346,-0.9972,-5.099,6.285,5.367,1
1.311,0.2752,-0.05647,-0.06946,-0.007185,9.839,1
-4.199,1.209,0.3797,-4.488,6.776,4.048,1
-2.1,1.041,2.471,-4.589,7.013,6.205,1
0.9625,1.199,4.006,-6.186,-4.864,-5.073,1
-0.05152,1.189,4.101,-0.05988,0.01677,9.887,1
-2.612,0.1787,3.268,-0.08383,0.02395,9.824,1
-2.799,-0.6631,2.515,-0.07425,0,9.863,1
-1.949,-0.8537,1.284,-0.07904,0.02395,9.851,1
-1.944,-1.032,-0.4267,0.3473,-0.3712,10.74,1
-0.9739,-0.8525,-1.684,-0.07904,0.02635,9.884,1
-0.7161,-0.5141,-2.769,-0.03832,0.007185,9.875,1
0.1916,-0.03269,-4.021,-0.0479,0.01198,9.856,1
1.532,0.2642,-5.446,-0.0503,-0.01198,9.882,1
3.829,0.2935,-6.483,-4.486,2.56,5.295,1
4.791,-0.0278,-4.96,-2.048,6.677,4.694,1
1.108,1.007,-0.1811,-0.07664,0.01198,9.808,1
-2.936,2.555,3.364,-0.02635,-0.007185,9.889,1
-0.8591,3.756,5.562,-0.103,0.02874,9.901,1
-1.764,4.125,5.871,-0.02635,0.05988,9.925,1
-2.285,2.239,4.945,-0.05269,-0.02874,9.858,1
-4.018,0.7932,3.047,-2.369,-8.407,-6.488,1
-5.789,-0.8293,-0.6625,-3.176,-9.032,-4.852,1
-0.8945,-0.1866,-4.131,-0.05988,0.03353,9.863,1
1.313,0.346,-7.271,-0.03353,0.02874,9.92,1
4.267,0.3253,-9.414,-0.06467,0.002395,9.86,1
5.373,-0.591,-7.801,-0.05748,0.02874,9.889,1
3.606,-0.2929,-0.3986,-0.07904,0.00479,9.927,1
-1.568,1.32,4.353,-1.825,7.475,6.083,1
-0.8127,3.519,9.015,-0.08622,0.03114,9.867,1
-2.37,2.884,9.464,-0.05748,0.03114,9.889,1
-2.748,1.894,5.884,-7.425,0.3473,6.447,1
-3.454,-0.2184,2.023,-0.06706,0.03353,9.903,1
-1.599,-0.6301,-2.296,-0.06227,0.02635,9.887,1
0.3126,0.2055,-6.13,-0.07664,0.02395,9.944,1
2.823,0.2569,-8.813,-0.06946,-0.002395,9.906,1
3.521,-1.07,-8.964,-0.06706,0.03114,9.817,1
1.548,-2.672,-5.105,-0.05748,0.01198,9.879,1
-0.2421,-2.06,-0.2373,-7.916,-0.2658,5.734,1
1.829,1.431,4.791,-0.06946,0.03114,9.858,1
-1.187,5.158,9.54,-0.03832,-0.00479,9.913,1
-2.728,2.901,9.159,-4.503,7.111,4.586,1
-3.331,0.7077,5.7,-0.08622,0.00958,9.87,1
-3.724,-2.775,0.6839,-0.08143,-0.01677,9.848,1
-2.155,-2.016,-3.861,-7.326,0.2635,6.297,1
0.2136,0.5,-7.683,-0.08622,0.00479,9.856,1
2.007,1.793,-10.16,-0.04311,0.02874,9.865,1
4.623,1.071,-7.96,-1.447,-6.488,-5.597,1
0.6852,-0.4151,-1.025,-0.07425,-0.01677,9.817,1
-0.291,-0.1646,3.107,-0.05509,0.02156,9.829,1
-0.9189,2.435,7.57,-0.08143,0.03353,9.834,1
-3.314,1.578,8.35,-0.05748,0.03832,9.872,1
-3.906,-1.815,6.877,-0.08383,0.04311,9.903,1
-2.442,-3.263,1.51,-0.0503,-0.01677,9.899,1
-2.08,-1.469,-4.166,-4.395,6.639,4.383,1
0.8978,1.437,-7.932,-0.103,0.04072,9.863,1
2.827,2.802,-9.193,-0.03593,0.02156,9.899,1
4.999,2.418,-7.173,-7.451,0.8478,6.04,1
1.505,0.3876,-1.147,-0.09101,0.01198,9.844,1
-2.065,0.1347,4.096,-0.05509,0.01437,9.808,1
-1.757,2.628,8.709,-4.642,1.083,12.74,1
-3.896,1.463,9.036,-0.06467,0.00479,9.865,1
-3.884,-0.7706,6.406,-0.05988,0.0503,9.853,1
-3.259,-2.402,0.5642,-0.07904,0.04551,9.841,1
-1.564,-0.6778,-5.09,-0.03353,0.03353,9.884,1
1.858,2.166,-8.824,-0.05509,-0.01677,9.875,1
5.148,2.816,-10.21,-0.06946,0.01916,9.872,1
8.481,0.9508,-4.561,-0.06706,0.03593,9.899,1
-0.3264,-0.1866,0.3039,-0.04551,-0.02156,9.87,1
-0.6233,2.754,7.19,-0.02874,0.03593,9.853,1
0.01323,4.262,11.12,-4.225,6.653,6.028,1
-5.879,1.978,8.851,-0.06467,0.0479,9.867,1
-2.589,-2.441,3.268,-0.05748,0.03832,9.86,1
-3.647,-2.548,-1.87,-0.07904,0.02874,9.793,1
-1.298,1.226,-6.903,-0.8814,2.766,9.108,1
3.333,3.114,-9.812,-0.02635,0.06467,9.875,1
4.648,1.804,-9.444,-0.05269,0.05269,9.882,1
4.062,0.8555,-0.7162,-0.05748,-0.01916,9.877,1
-3.871,0.8518,2.596,-0.0958,0.00958,9.851,1
0.02056,3.705,8.237,-0.1054,0.03593,9.872,1
-4.657,1.873,9.127,-0.05988,-0.002395,9.896,1
-3.912,-1.776,6.349,-0.0503,0.04311,9.879,1
-0.7467,-3.84,0.01805,-0.03832,0.06467,9.915,1
-2.306,-2.549,-5.481,-2.409,-6.488,-7.228,1
0.2466,0.307,-9.018,-7.293,0.4622,6.237,1
1.936,1.534,-10.34,-6.476,1.456,7.707,1
4.044,1.391,-9.554,-1.684,7.439,6.129,1
4.811,0.9239,-3.503,-0.06227,-0.00479,9.901,1
-1.813,0.263,0.6045,-0.02635,0.01916,9.908,1
-1.731,2.218,6.393,-0.00958,0.02395,9.901,1
-3.369,4.364,10.21,-0.05748,0.02395,9.896,1
-4.424,2.479,8.755,-0.04551,0.01437,9.889,1
-3.251,0.3412,5.201,-0.05748,0.02395,9.82,1
-1.433,-2.53,0.7315,-0.05509,0.02395,9.875,1
-0.864,-2.567,-1.786,-0.04072,0.02156,9.884,1
0.4579,-1.087,-4.687,-0.06467,0.02874,9.834,1
0.6119,-0.3589,-7.296,-0.01677,0.03114,9.865,1
1.951,-0.09988,-8.648,-0.05509,0.03832,9.812,1
3.114,0.1701,-8.869,-0.06946,0.01677,9.887,1
3.377,1.927,-4.654,-1.286,7.295,6.989,1
-0.3838,2.427,0.2795,-0.06227,-0.02395,9.899,1
-4.369,3.317,6.515,-0.0982,0.00479,9.887,1
-3.283,3.097,10.59,-3.245,5.559,4.943,1
-6.529,1.112,8.62,-0.08622,0.03593,9.889,1
-3.613,-1.05,5.557,-0.05269,0.04311,9.935,1
-0.561,-1.815,3.234,0.3449,7.956,7.101,1
-1.162,-0.5666,0.3797,-0.03832,0.007185,9.865,1
1.057,0.7969,-3.631,-0.04311,0.02874,9.839,1
0.6424,1.1,-7.266,-0.03593,0.03114,9.925,1
2.973,0.1298,-9.333,-0.04072,0.05748,9.858,1
4.967,-0.949,-9.73,-0.06946,0.04311,9.911,1
6.121,-0.5092,-5.056,-3.969,1.593,8.874,1
-1.624,1.32,0.1818,-0.06706,-0.01437,9.872,1
-2.6,4.249,8.503,-0.08862,0.0503,9.925,1
-3.999,3.652,11.03,-0.7856,8.617,6.711,1
-4.407,1.446,9.169,-4.8,1.202,6.21,1
-4.883,-0.8207,4.872,-0.07185,-0.01437,9.856,1
-0.8566,-2.32,0.04493,-0.05748,0.04072,9.812,1
-2.444,-0.7034,-4.39,-0.02874,0.03353,9.863,1
-0.6343,1.457,-8.705,-0.08383,-0.01916,9.824,1
4.776,0.7663,-12.26,-0.09101,0.02874,9.901,1
7.451,-1.782,-11.08,-0.08622,0.01437,9.812,1
2.217,-1.812,-1.939,-0.06467,0.002395,9.927,1
-0.08084,2.904,4.592,-0.06946,0.02395,9.87,1
-2.752,6.251,9.949,-0.04551,-0.002395,9.853,1
-4.678,3.437,9.919,-0.07185,-0.04551,9.937,1
-4.951,0.1139,6.707,-0.05748,0.00958,9.87,1
-2.049,-2.266,0.9148,-0.03832,0.02395,9.827,1
-2.53,-1.603,-4.446,-0.0503,0.01198,9.86,1
0.111,0.6295,-8.056,-0.07425,0.02395,9.856,1
2.168,1.89,-10.96,-0.04551,-0.002395,9.844,1
6.091,0.7883,-10.25,-1.909,-2.203,11.54,1
3.565,-0.106,-1.651,-0.07904,0.05988,9.824,1
-1.143,0.8494,3.436,-1.581,7.475,6.28,1
-2.406,5.262,9.588,-0.04311,0.03114,9.879,1
-4.266,3.965,11.1,-1.722,7.561,6.038,1
-3.293,1.938,7.583,-0.08143,-0.002395,9.889,1
-2.566,-2.205,2.618,-0.07425,-0.00958,9.812,1
-2.742,-3.485,-2.622,-0.05748,0.04551,9.834,1
-0.03441,-0.8842,-7.05,-1.825,7.458,6.332,1
0.8782,0.9361,-10.58,-0.0503,0.02874,9.906,1
5.45,1.056,-10.25,-2.714,6.383,3.593,1
4.936,1.152,-2.692,-0.1221,-0.01437,9.832,1
-1.439,1.811,1.823,-0.03832,0.00479,9.887,1
-2.797,5.323,8.218,-0.06227,0.00479,9.923,1
-3.768,4.38,10.6,-0.03353,0.01916,9.865,1
-5.232,2.221,7.99,-0.02874,0.02635,9.896,1
-3.296,-0.6888,3.776,-0.07425,0.00479,9.867,1
-2.304,-1.782,-0.6319,-1.806,7.544,6.019,1
-0.3398,-0.7059,-6.438,-0.09101,0.00958,9.932,1
2.185,-0.5641,-10.9,-0.05988,-0.01198,9.86,1
6.022,-2.196,-12.92,-0.08862,-0.01437,9.875,1
6.172,-2.435,-7.551,-0.0479,0.0479,9.851,1
-0.8249,-0.01192,-1.251,-0.06467,0.0479,9.884,1
0.1464,4.639,6.876,-0.02635,0.01198,9.899,1
-3.939,6.91,11.59,-0.07904,0.01677,9.832,1
-5.549,3.796,10.46,-5.142,-7.633,-7.568,1
-4.563,0.6234,3.832,-0.03593,0.04551,9.836,1
-1.458,-0.7205,-2.565,-0.05988,0,9.846,1
2.691,-0.6264,-7.56,-0.05748,0.007185,9.908,1
3.444,-1.077,-10.31,-0.06227,0.04311,9.841,1
5.728,-1.473,-9.318,-0.05988,0.007185,9.86,1
1.937,-0.2098,-2.049,-0.05509,0,9.915,1
-2.082,1.785,1.614,-7.516,0.1365,6.522,1
-2.566,4.501,6.789,-0.02395,0,9.872,1
-4.153,2.592,9.472,-0.02874,0.02874,9.834,1
-5.488,1.281,7.385,-0.07425,0.05269,9.882,1
-1.601,-1.984,3.33,-0.05509,0.03593,9.856,1
-2.29,-2.449,-1.49,-0.04072,0.02635,9.915,1
1.147,-0.2941,-5.986,-3.128,7.664,3.765,1
2.051,0.0002978,-8.941,-0.002395,0.00958,9.92,1
4.089,-0.2196,-9.747,-0.0479,0.02635,9.844,1
6.24,0.5843,-3.277,-0.1078,0.0479,9.879,1
-2.105,0.3057,-0.03448,-2.33,7.817,5.633,1
0.216,3.176,5.954,-2.172,-8.124,-5.868,1
-4.276,5.146,9.593,-0.03832,0.03832,9.887,1
-6.83,1.615,9.199,-0.02874,0.01677,9.889,1
-3.985,-1.226,5.809,-0.0503,0.03353,9.87,1
-2.328,-0.7645,-0.0919,-1.815,7.544,6.11,1
0.4433,0.7846,-5.165,-0.06467,0.06227,9.915,1
2.584,1.179,-8.069,-0.04311,0.00958,9.932,1
3.726,0.7981,-9.441,-4.797,1.839,3.796,1
4.679,1.811,-5.791,-0.09341,0.01437,9.944,1
-2.506,1.848,-1.344,-0.05509,-0.007185,9.867,1
0.5752,1.035,4.41,-0.05269,0.03832,9.867,1
-2.493,2.632,8.679,-0.03832,-0.00479,9.863,1
-4.881,0.1164,8.519,-7.211,0.3808,6.282,1
-6.27,-1.257,5.601,-2.282,-7.86,-6.091,1
-1.499,-1.903,-0.5366,-3.03,-6.522,-6.639,1
0.2551,-0.7425,-5.672,-0.06227,0.02395,9.879,1
3.656,0.6441,-8.728,-0.04551,-0.01198,9.901,1
5.219,0.4963,-9.822,-0.05509,0.00958,9.891,1
3.054,0.6881,-3.567,-0.04551,0.02874,9.832,1
-6.646,0.4658,1.394,-7.518,0.4814,6.059,1
2.253,-0.004589,6.422,-0.3832,1.188,9.163,1
-1.428,2.247,6.91,-0.07185,0.07425,9.87,1
-4.947,-0.1597,5.614,-0.02874,0.01677,9.834,1
-1.369,-1.246,1.135,-0.0958,0.05269,9.877,1
-0.8579,-1.041,-4.655,-0.02874,0.01916,9.92,1
3.38,-0.3784,-8.097,-0.08143,0.02156,9.858,1
5.86,-0.07911,-9.007,-2.297,7.884,5.695,1
4.184,-0.1585,-8.28,-0.0503,0.01437,9.86,1
3.955,1.534,-2.421,-0.01437,0.002395,9.918,1
-2.381,1.46,0.7389,-0.05509,-0.00958,9.865,1
-4.477,1.795,3.582,-0.0982,0.03114,9.834,1
-1.698,2.649,5.93,-0.06227,0.06227,9.889,1
-4.177,1.788,5.633,-0.04072,0.05269,9.906,1
-4.214,-0.5556,4.981,-0.05269,0.05509,9.865,1
-1.935,-1.138,4.408,-1.803,7.504,6.177,1
-3.564,-2.02,1.645,-0.1006,0.00479,9.877,1
-0.6832,-1.417,-0.704,-0.07664,0.02395,9.906,1
0.7988,-0.6594,-2.742,-0.03593,-0.00479,9.896,1
1.242,0.06016,-4.578,-1.051,2.517,9.247,1
2.427,0.4132,-5.909,-2.211,7.741,2.644,1
4.525,0.6368,-5.144,-0.0503,-0.002395,9.918,1
3.22,1.778,0.6179,-0.02156,-0.06946,10.09,1
-4.639,1.76,2.216,-0.05269,0.03593,9.839,1
-1.695,2.239,5.885,-0.05269,0.03353,9.923,1
-1.452,1.769,6.481,-0.05748,-0.03832,9.858,1
-3.57,-0.03513,4.677,-0.06946,0.01916,9.891,1
-2.297,-1.224,2.422,-0.04311,-0.01677,9.867,1
-1.402,-2.385,1.016,-6.04,-5.6,4.364,1
-2.235,-2.179,-1.088,-0.06706,0.01916,9.867,1
-0.4865,-1.111,-3.507,-0.06227,0.01437,9.975,1
1.557,-0.288,-5.678,0.673,-0.08862,10.76,1
2.207,-0.1109,-7.189,-0.05748,0.007185,9.86,1
2.956,-0.05224,-7.992,-0.05748,0.02156,9.81,1
3.802,0.0174,-6.215,-0.0958,-0.00479,9.839,1
3.353,1.045,-1.422,-0.07664,0.02156,9.918,1
-2.271,1.95,1.436,-0.07425,0.03353,9.894,1
-2.838,2.491,4.123,-0.02156,0.01198,9.863,1
-0.4669,2.854,5.837,-0.05988,0.03353,9.906,1
-1.807,2.162,5.234,-3.894,2.812,7.997,1
-3.173,0.4975,3.576,-17.26,-1.662,2.079,1
-1.507,0.09926,1.943,-0.03114,0.0479,9.887,1
-1.206,-0.9404,1.818,-0.05988,0,9.882,1
-1.365,-0.9123,1.397,-0.05748,0.04551,9.879,1
-1.309,-0.5507,0.194,-0.06946,0.02156,9.882,1
0.1366,-0.3332,-1.265,-0.07904,0.007185,9.877,1
0.5361,-0.5006,-2.512,-0.03353,0,9.923,1
1.328,-0.591,-3.293,-4.004,-8.632,-2.541,1
2.107,-0.8598,-3.483,-0.05988,0.01677,9.903,1
2.363,-0.6533,-3.213,-0.0479,0.2778,9.475,1
2.972,-0.04613,-1.698,-0.05509,0.02156,9.894,1
3.94,0.3216,0.1683,-0.07185,0.01198,9.836,1
-2.463,-0.3308,-1.035,-3.803,1.289,8.756,1
-2.908,0.3314,-0.09313,-0.0479,0.02874,9.947,1
-0.3557,0.5708,1.942,-0.0503,0.01198,9.877,1
-1.001,1.163,4.066,-2.898,-6.246,-7.008,1
-1.219,1.071,5.548,-1.442,6.634,7.008,1
-1.832,0.197,5.262,-7.444,0.4646,6.335,1
-3.102,-0.2294,3.417,-0.05988,0.03353,9.856,1
-2.215,0.01007,1.272,-7.326,0.5628,6.268,1
-0.6221,-0.01925,-0.1591,-0.04311,0.007185,9.901,1
-0.1358,-0.1243,-1.333,-0.07185,-0.01677,9.858,1
0.008346,-0.4542,-2.611,-0.0503,0.01916,9.815,1
0.6559,-0.6338,-3.695,-4.117,-8.131,-0.4455,1
1.147,-0.7107,-4.594,-0.06946,-0.00958,9.834,1
1.685,-0.4847,-4.99,0.9844,-0.8383,8.524,1
2.124,0.2581,-4.517,-0.0503,0.03353,9.906,1
3.72,1.569,-1.138,-0.06946,0.01916,9.887,1
2.121,3.367,3.621,-0.04551,0.007185,9.839,1
-3.348,2.038,2.849,-0.04311,0.04551,9.86,1
-3.922,1.455,1.884,-0.0982,-0.002395,9.867,1
-1.657,0.5305,2.171,-0.06946,-0.007185,9.844,1
-1.119,-0.1353,2.385,-0.05988,0.007185,9.911,1
-0.8664,0.7236,1.639,-0.03832,0.02156,9.889,1
0.7011,0.1628,1.554,-0.08862,0.05269,9.93,1
-1.322,-0.2086,1.853,-0.05988,0.04072,9.867,1
-2.841,-0.6949,0.2147,-0.06227,0.01677,9.877,1
-0.04052,-0.5202,-2.047,-0.0982,0.04551,9.827,1
0.4469,-0.6106,-3.509,-0.07185,0.0503,9.798,1
0.4726,-0.7926,-4.364,-0.05748,0.02395,9.798,1
0.6436,-0.5739,-4.719,-1.835,7.535,5.964,1
0.5447,-0.1622,-4.816,-0.03353,0.00958,9.93,1
2.961,0.693,-3.705,-7.973,-0.9628,7.348,1
4.021,1.16,-0.8885,-0.0503,0.02395,9.875,1
-1.834,1.255,0.6008,-0.09101,0.03832,9.839,1
-4.246,0.9239,1.32,-0.02874,0.01198,9.882,1
1.211,0.5391,2.132,-0.04311,0,9.86,1
2.168,0.4927,2.519,-0.05988,-0.00958,9.867,1
-1.147,-0.1304,2.408,-0.03353,0.00958,9.879,1
0.03889,-1.092,2.454,-1.049,-0.3425,11.39,1
-1.18,-1.228,2.761,-0.05509,0.02395,9.853,1
-2.965,-1.11,2.696,-0.0503,0.0479,9.872,1
-2.723,-0.602,1.075,-1.909,7.602,6.146,1
-0.666,0.3473,-0.6954,-0.03832,0.00958,9.867,1
0.8917,0.8543,-1.946,-0.02635,0.00958,9.913,1
1.514,1.206,-2.59,-7.492,0.2108,6.366,1
2.347,1.427,-2.918,-0.06227,0.02635,9.867,1
2.06,1.646,-3.193,-7.401,0.6347,6.22,1
2.778,1.723,-2.417,-1.813,7.499,6.213,1
4.287,1.063,-0.3472,-0.08622,0.08143,9.872,1
-1.807,-0.1133,-0.03326,-0.06946,-0.01916,9.872,1
-1.033,-0.1597,0.7755,-7.554,0.4335,6.342,1
2.383,0.814,2.079,-8.268,-0.2994,5.264,1
-0.5549,2.154,2.956,-3.391,2.735,5.089,1
-2.015,2.015,3.092,-0.02874,0.02395,9.901,1
-1.934,1.036,2.688,-1.787,7.561,6.079,1
-2.186,-0.2196,2.331,-0.08383,0,9.851,1
-2.556,-1.285,1.219,-0.06467,-0.02395,9.882,1
-2.365,-1.621,-0.3582,-0.08622,0.03593,9.899,1
-1.742,-1.378,-2.044,-4.06,3.267,7.475,1
0.2612,-0.9759,-3.742,-5.346,-6.874,-5.983,1
1.736,-0.9307,-4.968,-0.08143,0.00479,9.93,1
2.471,-1.179,-5.551,-4.177,2.757,7.259,1
2.729,-1.155,-5.365,-0.07904,0.007185,9.848,1
2.072,-0.6057,-3.081,-8.21,0.03593,5.441,1
0.6461,1.011,0.8329,-0.06467,0.02635,9.884,1
-1.041,2.127,3.49,-0.0479,0.01677,9.915,1
-1.11,2.631,4.833,-0.08383,0.01198,9.882,1
-1.188,2.08,4.407,-0.0503,0.03353,9.884,1
-1.769,1.018,3.171,-0.03832,-0.01916,9.901,1
-2.31,-0.4701,2.226,-0.08622,0.04551,9.796,1
-0.5439,-0.8122,1.625,-0.08862,0.03832,9.827,1
-0.5756,-0.9417,2.051,-0.06946,0.05509,9.882,1
-2.489,-0.4579,1.825,-0.07664,0.04311,9.841,1
-2.427,-0.1915,0.1989,-0.01437,-0.00958,9.846,1
-0.1285,0.2007,-1.808,-0.02874,0.01437,9.879,1
0.7805,-0.04491,-3.201,-0.02635,0.04072,9.932,1
2.429,-0.4395,-3.905,-0.06467,-0.00479,9.858,1
3.648,-0.8708,-3.983,-0.07664,0.01198,9.93,1
3.004,-0.5275,-3.356,-0.06467,0.02156,9.932,1
2.49,0.4694,-0.8677,-0.6275,-0.3904,13.35,1
