acceleration_x,acceleration_y,acceleration_z,activity
-0.45,3.63,5.742,3
-0.392,5.01,3.654,3
0.66,1.332,18.71,3
0.201,4.243,3.137,3
-3.15,4.856,7.83,3
0.047,2.328,11.43,3
0.181,4.722,2.294,3
-1.771,2.443,16.85,3
-0.181,3.477,5.206,3
-1.273,5.124,4.459,3
0.507,1.619,17.16,3
0.335,4.454,2.773,3
-3.38,4.512,10.19,3
-0.047,2.768,9.535,3
0.66,4.626,2.524,3
-1.312,1.964,18.1,3
-0.45,3.65,4.516,3
-1.426,4.933,4.612,3
0.718,1.485,16.87,3
0.545,4.205,2.448,3
-3.055,3.765,12.2,3
-0.296,2.768,8.481,3
-0.335,4.741,3.003,3
-1.197,1.945,18.69,3
-0.201,3.745,3.865,3
-2.039,4.684,6.202,3
0.603,1.696,14.42,3
0.66,4.55,2.754,3
-2.921,3.822,13,3
-0.028,3.017,7.83,3
0.162,4.626,3.233,3
0.143,1.409,18.73,3
-0.105,4.128,3.233,3
-2.959,4.914,7.351,3
0.143,2.309,11.55,3
0.584,4.761,2.314,3
-1.695,2.673,17.6,3
-0.488,3.765,6.259,3
-1.235,4.933,4.535,3
0.277,1.313,17.22,3
0.239,4.148,2.678,3
-3.131,4.358,9.19,3
0.047,2.462,10.4,3
-0.047,5.086,2.218,3
-1.235,1.907,18.69,3
-0.354,3.841,4.286,3
-2.767,4.933,6.374,3
0.526,1.485,16.68,3
0.488,4.397,2.543,3
-2.442,3.209,14.38,3
-0.105,2.673,8.979,3
-0.45,4.914,2.678,3
-0.852,1.734,19.23,3
-0.277,4.014,3.808,3
-2.269,4.933,6.298,3
0.201,1.964,14.3,3
0.526,4.646,1.969,3
-2.863,3.42,13.6,3
-0.411,3.094,7.045,3
-1.082,4.837,4.478,3
-0.488,1.485,19.44,3
-0.086,4.071,2.965,3
-3.055,4.837,7.313,3
0.22,1.964,12.89,3
0.373,4.741,1.969,3
-2.154,2.807,15.86,3
-0.45,3.209,6.911,3
-1.867,4.971,5.129,3
0.277,1.236,18.86,3
0.277,3.918,3.29,3
-2.729,4.646,7.658,3
-0.124,2.213,12.22,3
0.296,4.818,2.237,3
-1.752,2.462,17.6,3
-0.526,3.745,5.455,3
-2.269,5.182,4.938,3
0.565,1.581,17.33,3
0.201,4.32,3.041,3
-2.901,4.32,10.03,3
-0.009,2.577,9.496,3
0.277,4.703,3.099,3
-1.101,2.136,17.1,3
-0.316,3.803,4.191,3
-2.921,4.665,8.002,3
0.622,1.543,15.8,3
0.603,4.492,1.911,3
-2.844,3.765,12.48,3
-0.105,2.96,8.309,3
-0.756,4.971,3.463,3
-0.373,1.619,19.17,3
0.067,3.918,3.654,3
-3.074,4.531,9.171,3
0.162,2.079,13.52,3
0.469,4.55,2.256,3
-2.193,2.998,15.28,3
-0.316,3.381,6.049,3
-1.063,4.55,5.532,3
0.124,1.255,18.96,3
0.124,4.014,3.271,3
-2.825,4.397,8.405,3
-0.22,2.309,11.45,3
0.335,4.358,3.041,3
-1.982,2.462,16.39,3
-0.469,3.362,5.302,3
-1.81,4.933,4.67,3
-0.143,1.485,18.44,3
0.143,4.243,3.099,3
-2.576,3.611,13.23,3
-0.105,2.615,9.937,3
-0.124,5.182,2.678,3
-1.599,2.328,17.27,3
-0.086,3.381,5.282,3
-2.461,4.454,7.16,3
0.833,1.332,15.7,3
0.411,4.377,2.792,3
-3.17,3.975,11.24,3
-0.296,2.922,8.692,3
-0.986,5.01,4.574,3
-0.641,1.581,19.53,3
0.105,3.86,3.788,3
-2.633,4.167,9.573,3
0.105,2.041,12.62,3
0.641,4.435,3.003,3
-2.25,2.979,14.36,3
-0.201,3.305,6.202,3
-1.561,4.837,6.298,3
0.756,1.6,15.65,3
0.181,5.048,1.337,4
-0.296,1.83,17.24,4
0.737,4.837,1.95,4
-0.43,2.136,15.63,4
0.105,4.761,3.271,4
-0.679,2.309,15.7,4
-0.392,4.052,5.282,4
-1.695,3.286,12.45,4
-0.201,3.017,8.328,4
-1.848,4.186,8.232,4
-0.047,2.883,9.247,4
-1.925,4.282,7.868,4
0.124,2.117,12.31,4
-0.852,4.722,4.612,4
0.143,1.715,16.2,4
-0.028,5.163,1.375,4
0.43,1.37,17.64,4
0.296,4.895,0.417,4
0.277,1.543,17.87,4
-0.239,4.339,3.942,4
