-0.2010,+4.148,+8.673,Wed May 15 12:24:37 GMT+08:00 2019,851561506662561,0
+0.009000,+3.841,+8.539,Wed May 15 12:24:37 GMT+08:00 2019,851561573257715,0
-0.2390,+3.822,+9.401,Wed May 15 12:24:37 GMT+08:00 2019,851561638655945,0
-0.04700,+3.937,+8.060,Wed May 15 12:24:37 GMT+08:00 2019,851561704653561,0
-0.4500,+3.879,+9.152,Wed May 15 12:24:37 GMT+08:00 2019,851561770650099,0
-0.2770,+3.975,+8.136,Wed May 15 12:24:37 GMT+08:00 2019,851561836658407,0
-0.7180,+3.937,+7.619,Wed May 15 12:24:37 GMT+08:00 2019,851561902662715,0
-0.1240,+3.745,+7.255,Wed May 15 12:24:38 GMT+08:00 2019,851561968651407,0
+0.1620,+4.358,+8.098,Wed May 15 12:24:38 GMT+08:00 2019,851562034654715,0
-0.3540,+4.990,+11.10,Wed May 15 12:24:38 GMT+08:00 2019,851562100660484,0
-0.2770,+7.557,+10.28,Wed May 15 12:24:38 GMT+08:00 2019,851562166649099,0
-2.403,+7.136,+9.362,Wed May 15 12:24:38 GMT+08:00 2019,851562232655407,0
-1.350,+4.856,+5.359,Wed May 15 12:24:38 GMT+08:00 2019,851562298656484,0
-1.541,-0.8510,+0.9920,Wed May 15 12:24:38 GMT+08:00 2019,851562364658715,0
-4.510,-3.130,+2.984,Wed May 15 12:24:38 GMT+08:00 2019,851562430848484,0
-8.686,-2.977,+9.822,Wed May 15 12:24:38 GMT+08:00 2019,851562496657253,0
-14.24,+2.539,+19.25,Wed May 15 12:24:38 GMT+08:00 2019,851562562653407,0
-7.671,+6.197,+22.52,Wed May 15 12:24:38 GMT+08:00 2019,851562628655407,0
+3.993,+6.025,+10.78,Wed May 15 12:24:38 GMT+08:00 2019,851562694661330,0
+5.142,+5.508,+2.888,Wed May 15 12:24:38 GMT+08:00 2019,851562760655484,0
+2.844,+5.929,+6.183,Wed May 15 12:24:38 GMT+08:00 2019,851562826652869,0
-21.06,+18.97,+24.95,Wed May 15 12:24:38 GMT+08:00 2019,851562892656484,0
-20.54,+7.193,+14.32,Wed May 15 12:24:39 GMT+08:00 2019,851562958653253,0
-3.782,-5.754,-0.7690,Wed May 15 12:24:39 GMT+08:00 2019,851563024657715,0
+3.380,-16.52,-3.202,Wed May 15 12:24:39 GMT+08:00 2019,851563090853099,0
+3.380,-16.16,-10.15,Wed May 15 12:24:39 GMT+08:00 2019,851563156653946,0
-12.88,-6.903,+2.026,Wed May 15 12:24:39 GMT+08:00 2019,851563222654407,0
-35.42,+7.442,+15.88,Wed May 15 12:24:39 GMT+08:00 2019,851563288652407,0
-18.44,+12.92,+26.83,Wed May 15 12:24:39 GMT+08:00 2019,851563354654407,0
+2.729,+7.883,+6.049,Wed May 15 12:24:39 GMT+08:00 2019,851563420653407,0
+5.909,+4.875,+1.854,Wed May 15 12:24:39 GMT+08:00 2019,851563486657253,0
+2.978,+5.622,+3.195,Wed May 15 12:24:39 GMT+08:00 2019,851563552654176,0
-29.07,+21.41,+30.95,Wed May 15 12:24:39 GMT+08:00 2019,851563618651946,0
-21.54,+7.519,+12.33,Wed May 15 12:24:39 GMT+08:00 2019,851563684657022,0
-0.8900,-6.099,-3.221,Wed May 15 12:24:39 GMT+08:00 2019,851563750651484,0
+6.407,-20.50,-3.393,Wed May 15 12:24:39 GMT+08:00 2019,851563816653330,0
+7.269,-19.70,-7.627,Wed May 15 12:24:39 GMT+08:00 2019,851563882658407,0
-19.47,-5.467,-1.191,Wed May 15 12:24:40 GMT+08:00 2019,851563948655946,0
+39.03,+9.109,+30.22,Wed May 15 12:24:40 GMT+08:00 2019,851564014658484,0
-12.67,+16.67,+14.34,Wed May 15 12:24:40 GMT+08:00 2019,851564080662946,0
-1.216,+7.710,+7.351,Wed May 15 12:24:40 GMT+08:00 2019,851564146655484,0
+6.196,-0.6970,+3.827,Wed May 15 12:24:40 GMT+08:00 2019,851564212655099,0
+6.771,-2.421,+6.968,Wed May 15 12:24:40 GMT+08:00 2019,851564278654176,0
-20.68,+11.31,+35.14,Wed May 15 12:24:40 GMT+08:00 2019,851564344658099,0
-33.32,+9.051,+25.87,Wed May 15 12:24:40 GMT+08:00 2019,851564410657715,0
-10.45,-9.221,+7.619,Wed May 15 12:24:40 GMT+08:00 2019,851564476660561,0
+4.146,-17.44,-8.335,Wed May 15 12:24:40 GMT+08:00 2019,851564542655869,0
+8.341,-12.99,-7.454,Wed May 15 12:24:40 GMT+08:00 2019,851564562655869,0
+8.341,-12.99,-7.454,Wed May 15 12:24:40 GMT+08:00 2019,851564582655869,0
+8.341,-12.99,-7.454,Wed May 15 12:24:40 GMT+08:00 2019,851564608654561,0
+5.238,-9.566,-5.960,Wed May 15 12:24:40 GMT+08:00 2019,851564629633407,0
-6.024,-4.260,-1.286,Wed May 15 12:24:40 GMT+08:00 2019,851564649001023,0
-24.22,+5.067,+8.290,Wed May 15 12:24:40 GMT+08:00 2019,851564669753638,0
-27.06,+10.53,+16.81,Wed May 15 12:24:40 GMT+08:00 2019,851564696469330,0
-26.90,+11.58,+19.05,Wed May 15 12:24:40 GMT+08:00 2019,851564708847253,0
-29.16,+14.87,+17.10,Wed May 15 12:24:40 GMT+08:00 2019,851564731443407,0
-28.55,+15.64,+14.09,Wed May 15 12:24:40 GMT+08:00 2019,851564748652869,0
-20.06,+13.76,+7.983,Wed May 15 12:24:40 GMT+08:00 2019,851564768648638,0
-11.73,+11.27,+5.761,Wed May 15 12:24:40 GMT+08:00 2019,851564788645561,0
-5.506,+7.998,+5.627,Wed May 15 12:24:40 GMT+08:00 2019,851564808652484,0
-1.790,+5.891,+4.191,Wed May 15 12:24:40 GMT+08:00 2019,851564828673715,0
+0.6410,+5.220,+0.6470,Wed May 15 12:24:40 GMT+08:00 2019,851564848664869,0
+2.078,+5.144,-1.497,Wed May 15 12:24:40 GMT+08:00 2019,851564868656484,0
+3.112,+4.626,-0.4820,Wed May 15 12:24:40 GMT+08:00 2019,851564888661099,0
+1.867,+4.550,+4.037,Wed May 15 12:24:40 GMT+08:00 2019,851564908748715,0
+2.844,+3.745,+5.512,Wed May 15 12:24:41 GMT+08:00 2019,851564928655330,0
+3.112,+2.903,+5.685,Wed May 15 12:24:41 GMT+08:00 2019,851564948671330,0
+1.714,+3.611,+5.666,Wed May 15 12:24:41 GMT+08:00 2019,851564968670561,0
+1.350,+5.871,+6.393,Wed May 15 12:24:41 GMT+08:00 2019,851564988661023,0
-0.7370,+10.33,+7.773,Wed May 15 12:24:41 GMT+08:00 2019,851565008681715,0
-5.985,+16.87,+16.99,Wed May 15 12:24:41 GMT+08:00 2019,851565028656715,0
-17.25,+22.67,+31.72,Wed May 15 12:24:41 GMT+08:00 2019,851565048656023,0
-31.50,+24.24,+39.13,Wed May 15 12:24:41 GMT+08:00 2019,851565068686330,0
-36.17,+21.92,+26.39,Wed May 15 12:24:41 GMT+08:00 2019,851565088690099,0
-29.68,+16.73,+17.50,Wed May 15 12:24:41 GMT+08:00 2019,851565108682253,0
-21.29,+9.492,+15.17,Wed May 15 12:24:41 GMT+08:00 2019,851565128658023,0
-15.12,+2.309,+13.50,Wed May 15 12:24:41 GMT+08:00 2019,851565148682946,0
-9.816,-3.820,+9.171,Wed May 15 12:24:41 GMT+08:00 2019,851565168662792,0
-2.940,-9.374,+1.452,Wed May 15 12:24:41 GMT+08:00 2019,851565188657407,0
+2.499,-11.69,-7.282,Wed May 15 12:24:41 GMT+08:00 2019,851565210181484,0
+2.691,-14.20,-10.39,Wed May 15 12:24:41 GMT+08:00 2019,851565228668484,0
+2.959,-16.86,-6.458,Wed May 15 12:24:41 GMT+08:00 2019,851565248658638,0
+6.234,-19.18,-3.604,Wed May 15 12:24:41 GMT+08:00 2019,851565268685792,0
+9.222,-20.29,-5.079,Wed May 15 12:24:41 GMT+08:00 2019,851565288658176,0
+9.567,-19.43,-6.401,Wed May 15 12:24:41 GMT+08:00 2019,851565308655484,0
+4.472,-17.32,-5.749,Wed May 15 12:24:41 GMT+08:00 2019,851565328700407,0
+0.06700,-15.56,-2.780,Wed May 15 12:24:41 GMT+08:00 2019,851565348677638,0
-5.028,-12.55,-1.516,Wed May 15 12:24:41 GMT+08:00 2019,851565368673715,0
-14.34,-9.374,-3.738,Wed May 15 12:24:41 GMT+08:00 2019,851565388684330,0
-20.73,-5.294,-2.417,Wed May 15 12:24:41 GMT+08:00 2019,851565408677561,0
-31.31,-1.674,+6.968,Wed May 15 12:24:41 GMT+08:00 2019,851565428679407,0
-38.51,+5.852,+13.27,Wed May 15 12:24:41 GMT+08:00 2019,851565448652715,0
+39.03,+14.53,+7.447,Wed May 15 12:24:41 GMT+08:00 2019,851565468663100,0
-37.57,+17.67,+11.70,Wed May 15 12:24:41 GMT+08:00 2019,851565494662869,0
-30.71,+17.36,+14.61,Wed May 15 12:24:41 GMT+08:00 2019,851565508834792,0
-15.83,+16.00,+14.27,Wed May 15 12:24:41 GMT+08:00 2019,851565533242253,0
-12.52,+15.76,+11.56,Wed May 15 12:24:41 GMT+08:00 2019,851565548661946,0
-8.667,+14.99,+6.930,Wed May 15 12:24:41 GMT+08:00 2019,851565568651715,0
-3.265,+13.07,+4.076,Wed May 15 12:24:41 GMT+08:00 2019,851565588653484,0
+1.273,+10.39,+3.654,Wed May 15 12:24:41 GMT+08:00 2019,851565608681023,0
+5.411,+7.940,+8.443,Wed May 15 12:24:41 GMT+08:00 2019,851565630812715,0
+6.924,+5.661,+11.81,Wed May 15 12:24:41 GMT+08:00 2019,851565649513023,0
+4.932,+4.665,+7.830,Wed May 15 12:24:41 GMT+08:00 2019,851565668684638,0
+1.656,+4.531,+4.267,Wed May 15 12:24:41 GMT+08:00 2019,851565688663330,0
-0.6990,+5.871,+3.865,Wed May 15 12:24:41 GMT+08:00 2019,851565708655869,0
-5.660,+9.032,+7.389,Wed May 15 12:24:41 GMT+08:00 2019,851565729738407,0
-16.17,+14.78,+11.16,Wed May 15 12:24:41 GMT+08:00 2019,851565753191253,0
-25.56,+19.22,+17.35,Wed May 15 12:24:41 GMT+08:00 2019,851565768683561,0
-37.88,+20.97,+25.09,Wed May 15 12:24:41 GMT+08:00 2019,851565788673869,0
-34.51,+12.12,+25.22,Wed May 15 12:24:41 GMT+08:00 2019,851565808662023,0
-27.30,+6.197,+14.90,Wed May 15 12:24:41 GMT+08:00 2019,851565828652484,0
-24.01,+3.113,+3.156,Wed May 15 12:24:41 GMT+08:00 2019,851565848646946,0
-14.41,-1.023,-2.819,Wed May 15 12:24:41 GMT+08:00 2019,851565869472253,0
-3.629,-5.218,-4.562,Wed May 15 12:24:41 GMT+08:00 2019,851565888788715,0
+4.108,-8.589,-6.075,Wed May 15 12:24:41 GMT+08:00 2019,851565908684561,0
+6.119,-11.90,-3.508,Wed May 15 12:24:42 GMT+08:00 2019,851565928690330,0
+4.913,-14.20,-0.6930,Wed May 15 12:24:42 GMT+08:00 2019,851565948664100,0
+2.403,-15.52,-2.225,Wed May 15 12:24:42 GMT+08:00 2019,851565968689715,0
+3.572,-17.27,-5.405,Wed May 15 12:24:42 GMT+08:00 2019,851565988681561,0
+6.196,-17.30,-5.749,Wed May 15 12:24:42 GMT+08:00 2019,851566008676100,0
+7.805,-16.81,-3.566,Wed May 15 12:24:42 GMT+08:00 2019,851566028691484,0
+6.253,-15.35,-1.995,Wed May 15 12:24:42 GMT+08:00 2019,851566049890330,0
+0.7940,-12.23,-0.7310,Wed May 15 12:24:42 GMT+08:00 2019,851566068674484,0
-4.874,-8.972,-1.037,Wed May 15 12:24:42 GMT+08:00 2019,851566088669330,0
-15.29,-4.126,-0.5010,Wed May 15 12:24:42 GMT+08:00 2019,851566108658792,0
