acceleration_x,acceleration_y,acceleration_z,activity
-1.784,2.469,9.336,2.0
-1.806,2.431,9.348,2.0
-1.791,2.457,9.35,2.0
-1.808,2.505,9.36,2.0
-1.799,2.443,9.285,2.0
-1.815,2.424,9.317,2.0
-1.813,2.402,9.341,2.0
-1.837,2.333,9.365,2.0
-1.815,2.345,9.386,2.0
-1.832,2.393,9.362,2.0
-1.83,2.469,9.42,2.0
-1.791,2.517,9.417,2.0
-1.768,2.493,9.393,2.0
-1.775,2.51,9.432,2.0
-1.756,2.52,9.4,2.0
-1.746,2.472,9.446,2.0
-1.825,2.395,9.472,2.0
-1.815,2.373,9.477,2.0
-1.827,2.385,9.496,2.0
-1.839,2.373,9.496,2.0
-1.815,2.419,9.403,2.0
-1.861,2.455,9.429,2.0
-1.875,2.385,9.386,2.0
-1.914,2.39,9.367,2.0
-1.914,2.39,9.345,2.0
-1.947,2.405,9.345,2.0
-1.916,2.359,9.333,2.0
-1.959,2.388,9.312,2.0
-1.969,2.338,9.329,2.0
-1.981,2.373,9.204,2.0
-2.053,2.287,9.166,2.0
-2.105,2.261,9.161,2.0
-2.213,2.237,9.089,2.0
-2.393,2.261,9.132,2.0
-2.524,2.282,8.883,2.0
-2.488,2.409,8.845,2.0
-2.599,2.512,8.818,2.0
-2.548,2.587,8.718,2.0
-2.515,2.558,8.646,2.0
-2.994,2.352,8.656,2.0
-2.462,2.184,8.289,2.0
-2.972,1.775,8.059,2.0
-3.03,1.976,7.678,2.0
-2.836,1.779,7.614,2.0
-2.613,1.535,7.602,2.0
-2.287,1.262,7.669,2.0
-2.031,0.6874,7.813,2.0
-1.657,0.03593,8.248,2.0
-1.353,-0.9412,8.507,2.0
-1.332,-1.736,8.881,2.0
-1.303,-2.196,9.216,2.0
-1.394,-2.208,9.269,2.0
-1.473,-1.837,9.096,2.0
-1.612,-1.514,8.945,2.0
-1.825,-1.317,8.818,2.0
-1.756,-1.284,8.596,2.0
-1.626,-1.3,8.524,2.0
-1.425,-1.413,8.409,2.0
-1.377,-1.686,8.323,2.0
-1.775,-1.873,8.452,2.0
-1.894,-1.751,8.854,2.0
-1.696,-1.887,9.022,2.0
-1.818,-2.201,9.068,2.0
-1.624,-2.481,9.106,2.0
-1.277,-2.716,9.206,2.0
-0.9197,-3.027,9.269,2.0
-0.7592,-3.48,9.24,2.0
-0.8119,-3.856,9.295,2.0
-0.9293,-4.107,9.307,2.0
-1.073,-4.242,9.302,2.0
-1.229,-4.366,9.156,2.0
-1.243,-4.536,8.921,2.0
-1.106,-4.725,8.725,2.0
-0.9412,-4.998,8.385,2.0
-0.673,-5.195,8.189,2.0
-0.503,-5.477,7.985,2.0
-0.4958,-5.834,7.923,2.0
-0.7401,-6.261,7.961,2.0
-1.013,-6.615,8.265,2.0
-1.229,-6.814,8.462,2.0
-1.25,-6.914,8.474,2.0
-1.128,-6.869,8.363,2.0
-1.004,-6.737,8.019,2.0
-0.8718,-6.634,7.573,2.0
-0.8646,-6.687,7.13,2.0
-0.8862,-6.934,6.737,2.0
-0.9724,-7.221,6.431,2.0
-0.9867,-7.468,6.285,2.0
-1.102,-7.678,6.232,2.0
-1.121,-7.841,6.306,2.0
-1.128,-7.923,6.213,2.0
-1.111,-7.92,5.937,2.0
-1.128,-7.951,5.645,2.0
-1.207,-8.15,5.425,2.0
-1.408,-8.428,5.47,2.0
-1.631,-8.761,5.655,2.0
-1.813,-9.209,5.949,2.0
-1.947,-9.458,6.208,2.0
-1.971,-9.494,6.213,2.0
-1.811,-9.343,6.059,2.0
-1.674,-9.044,5.837,2.0
-1.621,-8.648,5.473,2.0
-1.533,-8.399,5.118,2.0
-1.528,-8.21,4.838,2.0
-1.626,-8.157,4.546,2.0
-1.724,-8.033,4.369,2.0
-1.619,-7.961,4.105,2.0
-1.569,-7.959,3.624,2.0
-1.88,-8.361,2.33,2.0
-2.278,-9.094,1.844,2.0
-2.364,-8.756,2.033,2.0
-2.06,-8.912,1.55,2.0
-1.54,-9.422,2.007,2.0
0.07904,-14.53,1.435,2.0
-0.2946,-14.56,0.8981,2.0
-0.8263,-14.18,-0.5053,2.0
-1.885,-12.89,-1.736,2.0
-2.266,-12.06,-2.62,2.0
-1.794,-11.87,-2.742,2.0
-1.494,-11.84,-2.488,2.0
-1.475,-11.75,-2.524,2.0
-1.418,-11.54,-2.601,2.0
-1.708,-11.25,-2.69,2.0
-1.983,-10.7,-2.706,2.0
-2.124,-10.02,-2.694,2.0
-2.28,-9.475,-2.599,2.0
-2.364,-8.886,-2.658,2.0
-2.429,-8.469,-2.642,2.0
-2.464,-8.229,-2.838,2.0
-2.505,-8.203,-3.061,2.0
-2.608,-8.292,-3.226,2.0
-2.757,-8.569,-3.396,2.0
-2.838,-8.581,-3.494,2.0
-2.915,-8.653,-3.638,2.0
-3.07,-8.658,-3.631,2.0
-3.111,-8.715,-3.595,2.0
-3.082,-8.809,-3.54,2.0
-3.066,-8.905,-3.494,2.0
-3.07,-9.075,-3.43,2.0
-3.116,-9.012,-3.389,2.0
-3.023,-9.103,-3.296,2.0
-3.066,-9.362,-3.341,2.0
-3.13,-9.547,-3.327,2.0
-3.157,-9.669,-3.243,2.0
-3.183,-9.685,-3.106,2.0
-3.176,-9.642,-2.996,2.0
-3.142,-9.575,-2.943,2.0
-3.082,-9.42,-2.771,2.0
-3.08,-9.441,-2.781,2.0
-3.118,-9.544,-2.92,2.0
-3.24,-9.468,-2.927,2.0
-3.264,-9.42,-2.884,2.0
-3.205,-9.183,-2.817,2.0
-3.145,-8.991,-2.702,2.0
-2.975,-8.917,-2.572,2.0
-3.403,-9.297,-2.498,2.0
-2.663,-8.919,-2.721,2.0
-2.905,-9.403,-2.829,2.0
-3.008,-9.709,-2.989,2.0
-2.778,-9.606,-2.977,2.0
-2.558,-9.341,-3.094,2.0
-2.402,-9.07,-3.092,2.0
-2.239,-9.096,-3.02,2.0
-2.505,-9.257,-2.551,2.0
-2.338,-9.12,-2.493,2.0
-1.976,-8.795,-2.714,2.0
-1.732,-8.356,-2.534,2.0
-1.602,-8.311,-2.812,2.0
-1.732,-8.28,-2.639,2.0
-1.305,-7.973,-2.91,2.0
-1.334,-8.181,-2.915,2.0
-0.9388,-8.165,-3.324,2.0
-1.066,-8.308,-3.351,2.0
-0.9317,-8.39,-3.552,2.0
-0.9652,-8.541,-3.626,2.0
-1.413,-8.933,-3.712,2.0
-1.583,-8.965,-3.684,2.0
-1.674,-9.044,-3.684,2.0
