acceleration_x,acceleration_y,acceleration_z,activity
-7.415,0.4551,6.222,1
-7.432,0.3928,6.256,1
-7.444,0.4646,6.335,1
-7.571,0.4598,6.421,1
-7.664,0.4072,6.536,1
-7.671,0.2826,6.524,1
-7.566,0.2706,6.577,1
-7.516,0.2826,6.596,1
-7.47,0.2179,6.584,1
-7.432,0.3066,6.586,1
-7.46,0.3425,6.481,1
-7.377,0.388,6.316,1
-7.35,0.3473,6.241,1
-7.312,0.4742,6.237,1
-7.403,0.5676,6.268,1
-7.492,0.5389,6.249,1
-7.475,0.491,6.306,1
-7.571,0.5724,6.311,1
-7.568,0.5556,6.201,1
-7.544,0.4359,6.268,1
-7.554,0.3856,6.359,1
-7.499,0.4503,6.409,1
-7.475,0.4958,6.447,1
-7.456,0.467,6.416,1
-7.477,0.4143,6.361,1
-7.425,0.4048,6.256,1
-7.346,0.491,6.328,1
-7.372,0.5772,6.232,1
-7.463,0.5748,6.215,1
-7.487,0.6011,6.177,1
-7.444,0.6538,6.179,1
-7.42,0.6419,6.129,1
-7.432,0.4335,6.165,1
-7.441,0.2251,6.21,1
-7.413,0.1796,6.253,1
-7.46,0.194,6.359,1
-7.449,0.2179,6.392,1
-7.472,0.1413,6.359,1
-7.456,0.309,6.402,1
-7.439,0.3593,6.361,1
-7.369,0.3137,6.368,1
-7.391,0.1988,6.404,1
-7.295,0.1533,6.373,1
-7.343,0.1844,6.306,1
-7.401,0.2563,6.33,1
-7.326,0.2635,6.297,1
-7.384,0.2635,6.205,1
-7.374,0.2371,6.299,1
-7.494,0.3545,6.239,1
-7.554,0.376,6.246,1
-7.499,0.3736,6.227,1
-7.427,0.3976,6.268,1
-7.499,0.479,6.148,1
-7.535,0.5509,6.241,1
-7.561,0.5173,6.301,1
-7.631,0.4191,6.28,1
-7.599,0.4503,6.294,1
-7.583,0.4742,6.34,1
-7.633,0.4527,6.376,1
-7.542,0.3856,6.409,1
-7.429,0.4024,6.421,1
-7.417,0.4766,6.38,1
-7.472,0.5173,6.32,1
-7.499,0.4551,6.285,1
-7.453,0.4407,6.261,1
-7.449,0.376,6.21,1
-7.413,0.3832,6.244,1
-7.372,0.4119,6.182,1
-7.369,0.3904,6.119,1
-7.417,0.3736,6.205,1
-7.441,0.3904,6.366,1
-7.468,0.5652,6.385,1
-7.554,0.4335,6.342,1
-7.518,0.3808,6.414,1
-7.506,0.2227,6.414,1
-7.592,0.273,6.524,1
-7.626,0.3712,6.505,1
-7.58,0.3545,6.426,1
-7.475,0.3545,6.479,1
-7.492,0.2108,6.366,1
-7.472,0.364,6.411,1
-7.401,0.2778,6.253,1
-7.475,0.1557,6.471,1
-7.516,0.1365,6.522,1
-7.48,0.1892,6.498,1
-7.36,0.2826,6.45,1
-7.341,0.3305,6.287,1
-7.317,0.2491,6.299,1
-7.496,0.1964,6.323,1
-7.729,0.115,6.562,1
-7.839,0.0479,6.565,1
-7.741,0.1078,6.637,1
-7.607,0.2682,6.574,1
-7.654,0.2635,6.632,1
-7.686,0.1198,6.601,1
-7.674,0.07664,6.629,1
-7.693,0.2179,6.684,1
-7.877,0.3952,6.639,1
-7.949,0.2994,6.673,1
-7.834,0.2084,6.74,1
-7.757,0.2084,6.665,1
-7.738,0.3688,6.701,1
-7.841,0.4551,6.572,1
-7.877,0.4335,6.565,1
-7.899,0.4239,6.491,1
-8.193,0.4311,6.512,1
-8.541,0.3976,6.629,1
-8.766,0.2587,6.826,1
-8.672,0.1509,6.95,1
-8.502,0.01437,7.039,1
-8.251,-0.08143,7.001,1
-8.155,-0.2419,7.063,1
-8.122,-0.5269,7.168,1
-8.002,-0.6898,7.197,1
-7.973,-0.9628,7.348,1
-7.93,-1.269,7.686,1
-7.916,-1.617,8.035,1
-7.822,-1.89,8.112,1
-7.494,-1.878,8.586,1
-6.96,-2.122,8.203,1
-6.792,-2.232,7.745,1
-6.613,-2.16,7.484,1
-6.399,-2.385,6.787,1
-6.514,-3.087,6.289,1
-6.627,-3.868,6.17,1
-6.385,-4.819,5.949,1
-6.354,-5.65,5.516,1
-6.474,-6.342,5.077,1
-6.5,-6.373,4.764,1
-6.04,-5.6,4.364,1
-5.892,-4.84,4.016,1
-6.002,-4.503,3.7,1
-6.17,-4.682,3.935,1
-6.067,-5.01,4.285,1
-5.861,-5.212,4.388,1
-5.909,-5.406,4.457,1
-5.717,-5.307,4.203,1
-5.492,-5.274,4.084,1
-5.978,-5.87,4.342,1
-5.382,-5.513,3.605,1
-4.141,-4.941,3.454,1
-4.364,-5.358,3.353,1
-4.843,-6.205,3.212,1
-5.07,-7.48,4.297,1
-3.913,-7.259,1.866,1
-4.057,-7.532,2.709,1
-3.724,-7.908,1.612,1
-3.557,-8.584,0.2898,1
-3.461,-9.137,0.2587,1
-3.07,-9.554,-0.3185,1
-3.006,-9.566,-0.8694,1
-1.669,-8.754,0.2132,1
-3.293,-9.25,-1.552,1
-3.681,-9.012,-1.847,1
-3.528,-9.111,-2.445,1
-3.142,-9.518,-2.407,1
-3.176,-10.11,-2.599,1
-2.783,-9.963,-2.951,1
-3.207,-8.826,-4.979,1
-3.176,-9.032,-4.852,1
-3.394,-9.111,-4.745,1
-3.482,-8.806,-4.895,1
-3.595,-8.399,-5.13,1
-3.719,-8.138,-5.418,1
-3.842,-8.289,-5.614,1
-3.839,-8.505,-5.786,1
-3.542,-8.347,-5.686,1
-3.576,-8.169,-5.748,1
-3.782,-7.772,-5.901,1
-3.918,-7.48,-6.067,1
-4.038,-7.334,-6.347,1
-4.026,-7.398,-6.459,1
-3.736,-7.29,-6.649,1
-3.205,-7.956,-5.176,1
-3.363,-7.482,-6.311,1
-3.571,-7.226,-6.577,1
-3.396,-6.768,-6.584,1
-3.24,-6.713,-6.67,1
-3.03,-6.522,-6.639,1
-3.056,-6.373,-6.692,1
-3.221,-6.311,-6.725,1
-3.126,-6.613,-6.433,1
-3.13,-6.912,-6.222,1
-2.955,-6.783,-6.189,1
-3.001,-6.419,-6.256,1
-2.84,-5.944,-6.574,1
-2.994,-5.858,-6.792,1
-3.042,-5.868,-7.01,1
-3.116,-6.239,-7.075,1
-3.054,-6.862,-6.807,1
-2.932,-7.096,-6.972,1
-2.862,-7.116,-7.022,1
-2.776,-7.034,-7.25,1
-2.97,-7.065,-7.161,1
-3.372,-6.924,-6.874,1
-2.711,-6.998,-7.096,1
-1.832,-6.732,-6.89,1
-2.515,-6.656,-7.269,1
-2.999,-6.804,-7.154,1
-2.879,-6.488,-7.223,1
-2.915,-6.258,-7.137,1
-2.898,-6.246,-7.008,1
-2.771,-6.421,-6.984,1
-2.469,-6.435,-6.84,1
-2.68,-6.89,-6.768,1
-2.23,-6.922,-6.759,1
-2.237,-6.512,-6.27,1
-2.235,-6.215,-6.646,1
-2.122,-6.026,-6.589,1
-1.985,-6.026,-6.867,1
-2.242,-5.861,-6.919,1
-2.599,-5.882,-6.783,1
-2.627,-6.067,-6.591,1
-2.462,-6.122,-6.5,1
-2.479,-6.471,-6.467,1
-2.208,-6.409,-6.632,1
-1.959,-6.397,-6.914,1
-1.923,-6.673,-6.85,1
-1.89,-6.826,-7.003,1
-1.916,-6.538,-6.895,1
-2.361,-6.795,-6.38,1
-2.347,-7.573,-5.973,1
-1.499,-6.435,-6.881,1
-2.122,-6.217,-6.423,1
-2.259,-6.538,-6.524,1
-2.409,-6.488,-7.228,1
-2.479,-6.493,-6.867,1
-2.608,-7.377,-6.311,1
-2.172,-8.124,-5.868,1
-1.933,-8.61,-5.523,1
-1.004,-7.235,-6.244,1
-3.25,-7.269,-5.703,1
-3.078,-7.302,-5.571,1
-2.57,-7.286,-5.952,1
-2.242,-7.372,-5.853,1
-2.048,-7.362,-5.964,1
-1.875,-7.369,-6.285,1
-2.007,-7.602,-6.237,1
-2.282,-7.86,-6.091,1
-2.632,-8.241,-5.671,1
-2.879,-8.349,-5.41,1
-2.862,-8.258,-5.24,1
-2.773,-8.117,-5.094,1
-2.831,-8.186,-5.152,1
-2.364,-7.645,-5.956,1
-2.017,-7.456,-5.985,1
-1.665,-7.753,-5.868,1
-1.078,-8.332,-5.037,1
-1.674,-7.403,-6.881,1
-2.206,-5.48,-5.954,1
-2.876,-6.301,-5.485,1
-2.52,-6.811,-4.699,1
-2.611,-7.767,-3.559,1
-2.467,-8.708,-4.151,1
-1.633,-9.015,-4.352,1
-1.265,-8.878,-4.349,1
-1.322,-8.294,-4.615,1
-1.195,-7.88,-4.831,1
-1.717,-7.518,-4.922,1
-2.088,-8.059,-5.521,1
-1.681,-8.493,-5.317,1
-1.312,-8.677,-5.049,1
-1.085,-8.799,-4.735,1
-1.255,-7.829,-4.675,1
-1.748,-7.76,-4.378,1
-1.803,-7.975,-4.637,1
-2.012,-7.757,-5.042,1
-1.909,-7.846,-4.869,1
-1.806,-8.751,-5.109,1
-2.096,-9.252,-5.257,1
-2.326,-9,-5.468,1
-2.388,-8.052,-5.094,1
-2.455,-7.635,-5.07,1
-2.179,-7.729,-4.955,1
-2.34,-8.141,-4.871,1
-2.397,-8.11,-4.273,1
-2.845,-8.191,-4.388,1
-3.123,-8.114,-4.682,1
-3.082,-7.717,-4.129,1
-3.176,-7.98,-5.324,1
-2.702,-9.163,-4.249,1
-2.805,-8.795,-4.139,1
-2.862,-7.995,-4.146,1
-2.567,-7.87,-4.206,1
-2.453,-8.399,-4.546,1
-2.285,-8.591,-4.531,1
-2.402,-8.213,-4.771,1
-2.685,-7.925,-5.106,1
-2.685,-8.153,-4.927,1
-3.348,-8.102,-5.262,1
-3.655,-8.284,-5.01,1
-2.893,-8.653,-5.173,1
-2.105,-8.864,-5.437,1
-1.859,-8.986,-5.662,1
-1.787,-8.926,-6.134,1
-2.23,-8.766,-6.359,1
-2.369,-8.407,-6.488,1
-2.055,-7.796,-6.723,1
-2.139,-7.257,-7.149,1
-2.345,-6.716,-6.998,1
-2.364,-6.67,-6.603,1
-1.969,-6.991,-6.184,1
-1.377,-6.723,-5.758,1
-1.447,-6.488,-5.597,1
-1.241,-6.979,-5.303,1
-0.8215,-6.881,-5.674,1
-1.284,-6.397,-6.172,1
-1.717,-6.33,-7.049,1
-1.461,-6.035,-7.592,1
-2.108,-5.425,-7.631,1
-3.82,-6.981,-6.39,1
0.5964,-6.306,-2.769,1
-1.641,-8.289,1.336,1
-5.698,-12.18,-1.796,1
-5.185,-12.13,-5.808,1
-2.335,-8.562,-6.464,1
-0.4407,-6.55,-6.886,1
-0.5916,-6.998,-7.13,1
-2.294,-7.664,-7.108,1
-2.354,-8.019,-5.853,1
-1.629,-8.007,-5.631,1
-1.631,-7.71,-5.6,1
-1.688,-7.851,-5.784,1
-1.593,-7.611,-5.765,1
-1.945,-7.07,-5.264,1
-2.445,-6.883,-5.156,1
-2.268,-6.553,-5.159,1
-1.571,-7.369,-4.251,1
-1.492,-8.062,-4.129,1
-2.484,-9.137,-4.771,1
-2.85,-9.729,-5.125,1
-2.63,-10.22,-5.056,1
-2.314,-9.324,-4.931,1
-2.709,-8.615,-4.579,1
-2.793,-8.277,-4.203,1
-3.061,-7.82,-3.911,1
-2.517,-9.034,-4.22,1
-2.158,-9.958,-4.572,1
-2.891,-9.427,-4.548,1
-2.886,-8.859,-3.875,1
-2.728,-9.458,-3.363,1
-3.372,-9.664,-3.042,1
-3.379,-8.921,-2.63,1
-3.073,-8.004,-2.383,1
-2.539,-9.223,-4.596,1
-2.211,-9.856,-4.919,1
-2.371,-7.587,-4.656,1
-2.912,-7.858,-3.712,1
-3.312,-7.487,-3.039,1
-3.93,-6.773,-2.4,1
-4.043,-7.125,-2.218,1
-3.787,-7.415,-2.282,1
-3.913,-7.319,-2.496,1
-4.378,-7.077,-3.02,1
-3.772,-7.429,-4.239,1
-2.994,-7.197,-4.527,1
-3.777,-8.991,-4.34,1
-3.597,-8.768,-5.293,1
-2.4,-7.286,-6.088,1
-2.306,-7.681,-6.689,1
-3.051,-8.066,-6.989,1
-3.784,-7.875,-6.474,1
-4.733,-8.464,-5.726,1
-4.206,-8.96,-6.117,1
-3.923,-8.253,-4.898,1
-4.122,-8.107,-4.642,1
-4.002,-8.026,-4.256,1
-3.906,-8.308,-4.34,1
-3.545,-7.954,-5.214,1
-2.884,-7.319,-6.308,1
-2.306,-7.609,-6.464,1
-2.421,-8.43,-6.16,1
-2.704,-9.283,-5.458,1
-2.582,-10.07,-4.711,1
-2.577,-10.06,-4.014,1
-2.735,-9.863,-4.148,1
-2.457,-9.561,-3.858,1
-2.699,-9.475,-3.521,1
-3.231,-8.426,-3.712,1
-3.336,-7.137,-4.618,1
-3.248,-7.429,-4.225,1
-3.221,-8.004,-4.757,1
-3.264,-8.232,-4.757,1
-3.023,-8.622,-4.601,1
-2.963,-9.137,-4.383,1
-3.31,-9.103,-4.644,1
-3.281,-8.785,-4.864,1
-3.494,-9.101,-4.752,1
-3.971,-9.448,-4.694,1
-4.203,-8.893,-4.507,1
-4.321,-8.402,-4.539,1
-3.969,-8.186,-4.733,1
-3.703,-8.133,-4.893,1
-3.53,-8.39,-4.61,1
-3.375,-8.323,-4.752,1
-3.557,-7.477,-4.234,1
-3.696,-7.216,-4.016,1
-4.088,-6.605,-4.766,1
-3.839,-5.88,-5.056,1
-3.657,-6.069,-4.39,1
-3.42,-6.388,-3.77,1
-3.034,-6.114,-3.286,1
-3.018,-6.277,-3.628,1
-2.62,-7.106,-3.717,1
-2.35,-8.201,-3.89,1
-3.114,-8.802,-3.763,1
-4.014,-9.561,-3.83,1
-4.337,-9.707,-3.655,1
-4.495,-10.1,-3.899,1
-4.21,-9.76,-3.657,1
-4.184,-9.568,-3.806,1
-4.323,-9.776,-4.038,1
-4.062,-9.139,-4.242,1
-4.244,-8.814,-4.292,1
-4.38,-9.142,-4.136,1
-4.189,-9.319,-3.681,1
-4.383,-9.343,-3.331,1
-4.505,-8.984,-3.389,1
-4.057,-8.373,-2.752,1
-4.004,-8.632,-2.541,1
-3.832,-8.926,-2.196,1
-3.614,-9.52,-1.075,1
-4.467,-9.688,-0.7664,1
-4.313,-9.412,-0.1317,1
-4.354,-8.256,-1.238,1
-4.203,-8.318,-2.153,1
-3.674,-8.421,-2.637,1
-3.284,-8.093,-2.141,1
-4.359,-7.978,-1.487,1
-4.117,-8.131,-0.4455,1
-4.208,-8.962,0.879,1
-4.905,-7.753,0.5317,1
-5.303,-8.869,-0.115,1
-5.774,-8.593,-0.5988,1
-4.522,-9.111,0.4551,1
-4.11,-5.722,-3.389,1
-11.36,-19.89,-5.116,1
-4.349,0.4551,-5.997,1
-4.354,-5.394,0.6443,1
-5.767,-12.67,0.6538,1
-3.784,-11.69,0.7209,1
-3.123,-7.434,1.655,1
-5.525,-9.585,-0.2539,1
-5.973,-10.17,-0.8718,1
-4.79,-9.254,0.03593,1
-4.773,-9.513,-0.2371,1
-4.651,-9.319,0.6299,1
-5.362,-10.07,0.5844,1
-5.226,-9.973,0.8071,1
-5.125,-9.726,0.8215,1
-5.25,-9.288,0.007185,1
-5.384,-8.478,-0.7544,1
-5.31,-7.712,-1.322,1
-5.236,-7.389,-1.523,1
-5.283,-8.22,-1.6,1
-4.28,-8.826,-0.6826,1
-4.177,-9.568,-0.3114,1
-4.67,-9.245,-1.025,1
-5.592,-7.714,-2.812,1
-6.1,-5.858,-3.875,1
-6.019,-5.552,-3.832,1
-5.806,-7.781,-4.424,1
-4.757,-9.942,-3.911,1
-3.296,-11.07,-2.814,1
-2.922,-10.49,-2.893,1
-3.123,-9.456,-2.79,1
-2.855,-7.654,-3.88,1
-3.03,-6.476,-3.375,1
-4.079,-7.671,-4.335,1
-3.863,-8.979,-4.254,1
-2.903,-9.278,-3.593,1
-3.243,-10.18,-4.735,1
-3.056,-7.621,-5.571,1
-3.743,-6.124,-4.675,1
