acceleration_x,acceleration_y,acceleration_z,activity
-2.174,3.19,12.69,6
-0.775,4.531,3.386,6
0.507,3.65,8.462,6
-0.545,2.826,14.15,6
-2.078,4.684,5.838,6
0.545,4.416,4.306,6
0.181,3.171,12.45,6
-2.346,3.65,11.62,6
-1.292,4.703,3.003,6
0.373,3.228,10.74,6
-1.12,2.826,13.12,6
-2.231,4.55,7.217,6
0.775,4.148,6.125,6
0.201,2.96,12.6,6
-1.867,3.152,12.47,6
-0.928,4.626,3.041,6
0.392,3.841,8.309,6
-1.733,2.979,13.71,6
-1.848,4.761,5.168,6
0.622,4.224,4.938,6
0.277,2.692,13.79,6
-2.193,3.63,11.16,6
-1.561,4.856,3.022,6
0.603,3.247,11.07,6
-1.005,2.711,14.11,6
-2.193,4.895,3.597,6
0.89,4.186,5.57,6
1.024,3.975,6.777,6
-2.691,4.109,10.49,6
-1.177,4.703,3.061,6
0.871,3.784,8.079,6
-1.197,2.826,14.04,6
-2.384,5.048,5.857,6
0.584,4.186,7.006,6
0.124,2.807,13.73,6
-2.193,3.611,11.53,6
-0.143,4.492,3.559,6
0.335,3.286,10.72,6
-2.116,3.343,12.18,6
-1.465,4.78,3.29,6
0.718,4.397,5.397,6
-0.871,2.711,14.28,6
-2.097,4.014,9.382,6
-0.392,4.531,3.156,6
-0.143,3.19,12.62,6
-1.388,2.903,13.33,6
-1.235,4.875,3.156,6
0.737,4.109,6.987,6
0.067,2.615,14.3,6
-1.944,4.397,7.198,6
0.316,4.416,3.616,6
0.22,3.42,11.01,6
-1.982,3.152,13.52,6
-1.733,4.933,3.271,6
0.392,3.707,9.113,6
-0.277,2.385,15.01,6
-2.212,3.899,9.745,6
0.296,4.263,4.421,6
0.373,2.788,12.69,6
-1.407,2.807,13.61,6
-1.216,4.703,2.697,6
0.316,3.86,7.792,6
-1.216,2.692,13.9,6
-2.097,4.569,6.164,6
0.162,4.301,4.037,6
0.028,2.462,14.34,6
-2.269,3.439,11.34,6
-1.216,4.684,2.85,6
-0.124,3.535,10.22,6
-1.12,2.634,14.98,6
-1.12,4.588,3.137,6
0.603,4.186,5.206,6
-0.162,2.979,13.88,6
-2.48,4.243,10.05,6
-0.469,4.665,2.831,6
0.584,3.688,8.634,6
-1.273,2.768,14.25,6
-1.829,4.626,5.225,6
0.545,3.956,6.93,6
-0.392,2.654,14.13,6
-2.767,3.688,11.55,6
-0.047,4.377,4.152,6
0.699,2.922,11.32,6
-1.12,2.634,14.09,6
-1.35,4.665,3.75,6
0.507,4.358,6.049,6
-0.737,2.73,14.15,6
-1.79,3.918,8.749,6
-0.373,4.301,3.195,6
0.296,2.883,12.73,6
-1.484,2.941,13.15,6
-1.254,4.722,3.176,6
0.469,3.994,7.753,6
0.028,2.596,13.98,6
-2.365,4.646,6.642,6
0.239,4.148,4.401,6
0.392,3.113,11.03,6
-2.308,3.401,11.66,6
-1.503,4.473,3.923,6
0.679,3.362,9.573,6
-0.526,2.577,13.92,6
-2.078,4.128,9.113,6
0.469,4.282,5.57,6
-0.239,3.017,12.83,6
-1.925,2.998,12.43,6
-0.603,4.128,3.616,6
0.565,3.745,7.753,6
-1.35,2.807,13.48,6
-2.327,4.435,7.983,6
-0.009,4.416,3.961,6
-0.181,2.998,13.15,6
-1.944,2.998,12.77,6
-1.177,4.512,3.731,6
0.162,3.726,9.171,6
-0.967,2.883,13.58,6
-2.039,4.569,5.493,6
0.507,4.167,5.091,6
-0.105,3.075,12.71,6
-2.288,3.171,12.79,6
-2.557,4.722,5.8,6
0.526,3.899,7.217,6
-1.312,2.654,13.77,6
-2.039,4.301,7.026,6
0.181,4.167,4.286,6
-0.086,2.845,13.27,6
-2.442,3.247,12.54,6
-0.986,4.454,3.731,6
0.22,3.707,9.42,6
-0.373,2.692,13.46,6
-1.714,4.397,5.206,6
0.507,4.243,5.053,6
-0.181,2.692,13.88,6
-2.327,3.65,11.34,6
-1.79,4.339,4.708,6
0.679,2.941,8.922,6
