acceleration_x,acceleration_y,acceleration_z,activity
-6.273,-14.1,-3.125,2
-6.253,-12.53,-3.24,2
-3.553,-9.681,-0.903,2
-2.25,-7.804,0.762,2
-2.001,-6.195,1.394,2
-1.81,-5.907,1.605,2
-1.944,-7.516,1.624,2
-2.576,-9.144,1.356,2
-3.38,-10.66,0.724,2
-4.51,-12.4,-1.057,2
-6.119,-14.05,-3.106,2
-6.349,-12.5,-3.087,2
-3.744,-9.547,-0.788,2
-2.308,-7.67,0.762,2
-2.001,-6.214,1.375,2
-1.886,-6.041,1.586,2
-1.963,-7.593,1.605,2
-2.595,-9.068,1.298,2
-3.495,-10.56,0.571,2
-4.702,-12.34,-1.057,2
-6.273,-14.05,-2.838,2
-6.464,-12.46,-2.934,2
-3.629,-9.547,-0.903,2
-2.25,-7.67,0.609,2
-1.963,-6.271,1.318,2
-1.867,-6.118,1.567,2
-1.886,-7.574,1.624,2
-2.595,-8.991,1.394,2
-3.38,-10.47,0.781,2
-4.568,-12.36,-0.808,2
-6.962,-14.16,-3.298,2
-6.445,-12.52,-3.144,2
-3.629,-9.547,-1.076,2
-2.231,-7.708,0.59,2
-1.982,-6.329,1.375,2
-1.829,-6.061,1.643,2
-1.867,-7.555,1.701,2
-2.94,-9.681,1.107,2
-3.897,-11.39,0.034,2
-4.549,-12.4,-1.018,2
-6.234,-14.24,-2.934,2
-6.349,-12.59,-3.087,2
-3.553,-9.604,-0.865,2
-1.944,-6.846,1.088,2
-1.886,-6.271,1.356,2
-1.752,-6.195,1.567,2
-1.886,-7.708,1.528,2
-2.595,-8.991,1.183,2
-3.514,-10.33,0.475,2
-5.506,-13.26,-1.995,2
-6.407,-14.12,-2.742,2
-6.579,-12.67,-2.857,2
-3.706,-9.566,-0.808,2
-2.288,-7.593,0.647,2
-2.02,-6.156,1.356,2
-1.925,-5.984,1.547,2
-2.059,-7.497,1.662,2
-2.997,-9.642,1.279,2
-3.955,-11.37,0.36,2
-4.644,-12.34,-0.769,2
-6.407,-14.22,-3.164,2
-6.426,-12.65,-3.566,2
-3.706,-9.642,-1.037,2
-2.135,-6.903,1.203,2
-2.059,-6.233,1.509,2
-1.963,-5.927,1.643,2
-1.982,-7.44,1.72,2
-2.672,-8.972,1.471,2
-3.897,-11.35,0.283,2
-5.334,-13.44,-1.938,2
-6.732,-14.22,-3.623,2
-4.97,-10.64,-2.244,2
-2.748,-8.761,-0.041,2
-2.039,-6.961,1.183,2
-1.867,-5.927,1.567,2
-1.848,-6.635,1.701,2
-2.231,-8.34,1.547,2
-2.997,-9.7,1.183,2
-3.993,-11.37,0.264,2
-5.487,-13.26,-2.053,2
-6.885,-14.12,-3.738,2
-5.066,-10.58,-2.359,2
-2.767,-8.742,-0.099,2
-2.154,-6.942,1.145,2
-2.039,-5.946,1.567,2
-1.944,-6.52,1.701,2
-2.365,-8.244,1.586,2
-3.17,-9.662,1.222,2
-4.204,-11.39,0.341,2
-5.66,-13.34,-1.899,2
-6.866,-13.99,-3.719,2
-4.836,-10.54,-2.378,2
-1.925,-5.965,1.701,2
-3.476,-10.54,0.82,2
-4.97,-10.58,-2.34,2
-1.886,-5.85,1.567,2
-3.476,-10.66,0.59,2
-4.97,-10.5,-1.727,2
-4.97,-10.5,-1.727,2
-4.97,-10.5,-1.727,2
-3.591,-9.489,-0.731,2
-2.308,-7.631,0.724,2
-1.963,-6.156,1.318,2
-1.867,-5.984,1.605,2
-1.963,-7.65,1.528,2
-3.189,-9.872,0.82,2
-3.629,-10.66,0.322,2
-5.526,-13.3,-2.168,2
-6.694,-14.07,-3.049,2
-4.817,-10.52,-1.612,2
-3.514,-9.566,-0.597,2
-2.384,-7.67,0.762,2
-2.154,-6.195,1.356,2
-1.925,-5.927,1.528,2
-1.982,-7.478,1.567,2
-2.748,-9.087,1.375,2
-4.051,-11.58,0.073,2
-5.296,-13.32,-2.072,2
